,review,point,date,ingre,token_review
3075,평소에도 쓰던 제품입니다. 싸게 잘샀다고 생각합니다. 또 살 의향있습니다~,5,2020-01-30,프로폴리스,"['평소', '에도', '쓰던', '제품', '입니다', '싸게잘', '샀다고', '생각', '합니다', '또살', '의향', '있습니다']"
3076,아주 촉촉해서 좋아요 끈적거리지도 않고요!!,5,2020-01-31,프로폴리스,"['아주', '촉촉해서', '좋아요', '끈', '적', '거리', '지도', '않고요']"
3077,늘 쓰던거라 촉촉하고 좋네요. 배송 빠릅니다,5,2020-01-31,프로폴리스,"['늘', '쓰던거라', '촉촉하고', '좋네요', '배송', '빠릅니다']"
3078,쫀쫀하고 좋어요 바르면 얼굴이 약간 끈적해지는데 확실히 피부 진정되고 촉촉 해?어요 비싸긴 한데 꾸준히 쓰고싶음,5,2020-02-01,프로폴리스,"['쫀쫀', '하고', '좋어요', '바르면', '얼굴', '이', '약간', '끈', '적', '해지', '는', '데', '확실히', '피부', '진정', '되고', '촉촉해어요', '비싸긴한데', '꾸준히', '쓰고싶음']"
3079,동생에게 선물로 보냈어요 배송이 빨라서 좋네요 좋은제품이라고 해서 한번 써본다고 하네요,5,2020-02-02,프로폴리스,"['동생', '에게', '선물', '로', '보냈어요', '배송', '이빨', '라서', '좋네요', '좋은', '제품', '이라고', '해서', '한번', '써', '본다고', '하네요']"
3080,배송빨라요 저렴합니다,5,2020-02-03,프로폴리스,"['배송', '빨라요', '저렴합니다']"
3081,굿굿 촉촉하고 얼굴에 뭐 안납니다,5,2020-02-03,프로폴리스,"['굿굿', '촉촉하고', '얼굴', '에', '뭐', '안', '납니다']"
3082,너무 마음에 들어요! 추천합니다.,5,2020-02-04,프로폴리스,"['너무', '마음', '에', '들어', '요추', '천합니다']"
3083,늘 쓰는 제품인데 저렴한 가격에 잘 받았어요. 포장도 괜찮았고 배송도 빨랐고요,5,2020-02-05,프로폴리스,"['늘', '쓰는', '제품', '인데', '저렴한', '가격', '에', '잘', '받았어요', '포장', '도', '괜찮았고', '배송', '도', '빨랐고요']"
3084,최저가로 사서 비싼것도 아니지만...ㅋㅋ 효과는 있는데 산뜻해서 더 좋아요 끈덕진 앰플 바르기 힘들고베게에 다 묻어나서...차앤박기초다조아오,5,2020-02-06,프로폴리스,"['최저', '가', '로사', '서', '비싼것도', '아니지만', '효과', '는', '있는데', '산뜻해서', '더', '좋아요', '끈덕진앰', '플', '바르기', '힘들', '고베', '게', '에다', '묻어나서', '차앤박', '기초', '다', '조아', '오']"
3085,계속 사용하고 있어요 세번째쯤 재구매. 아주 빠르게 배송되었어요,5,2020-02-06,프로폴리스,"['계속', '사용', '하고', '있어요', '세번', '째', '쯤', '재구매', '아주', '빠르게', '배송', '되었어요']"
3086,빠르게 잘받았습니다. 사용해보고 후기도 추가로 올ㄹ리도록 할게요,5,2020-02-06,프로폴리스,"['빠르게', '잘', '받았습니다', '사용', '해보고', '후기', '도', '추가', '로', '올리도록', '할게요']"
3087,대용량 찾다가 여기서 구매했습니다. 배송도 삐르고 좋네요~,5,2020-02-07,프로폴리스,"['대', '용량', '찾다가', '여기', '서', '구매', '했습니다', '배송', '도', '삐르', '고', '좋네요']"
3088,항상 쓰던거에요 촉촉하고 좋아요~,5,2020-02-08,프로폴리스,"['항상', '쓰던거에요', '촉촉하고', '좋아요']"
3089,계속 사용중인 제품인데..저렴하게 구입했네요~,5,2020-02-08,프로폴리스,"['계속', '사용', '중', '인', '제품', '인데', '저렴하게', '구입', '했네요']"
3090,좋다고해서 써보려구요 아직 안써봤어요..,3,2020-02-08,프로폴리스,"['좋다고해', '서써', '보려구요', '아직', '안', '써', '봤어요']"
3091,또 사러올게요 좋아요,5,2020-02-10,프로폴리스,"['또', '사러', '올게요', '좋아요']"
3092,항상 쓰던 제품이에요~ 배송도 빨랐어요!,5,2020-02-10,프로폴리스,"['항상', '쓰던', '제품', '이에요', '배송', '도', '빨랐어요']"
3093,좋습니다. 항상 쓰는 아이템이고 겨울철이면 더 효과를 보는 제품이에요. 대용량이 조금 저렴해서 이쪽을 샀는데 사은품을 많이 챙겨줘서 좋네요. 품질은 정말 좋습니다. 다만 마지막 한 방울까지 알뜰하게 다 쓰기가 좀 불편한 형태의 용기이긴 해요. 그것만 개선이 되면 좋겠어요,5,2020-02-10,프로폴리스,"['좋습니다', '항상', '쓰는', '아이템', '이고', '겨울철', '이', '면', '더', '효과', '를', '보는', '제품', '이에요', '대', '용량', '이', '조금', '저렴해서이', '쪽', '을', '샀는데', '사은', '품', '을', '많이', '챙겨줘서', '좋네요', '품질', '은', '정말', '좋습니다', '다만', '마지막', '한', '방울', '까지', '알뜰하게다', '쓰기', '가', '좀', '불편한', '형태', '의', '용기', '이긴해', '요', '그것', '만', '개선', '이', '되면', '좋겠어요']"
3094,겨울에 쓰기 정말 좋아요 촉촉하고 화장도 잘 받아요 !!^^ 재구매의사있습니다 건조해서 각질 일어나고 했는데 이거 바르고 난뒤부터는 싹 사라졌어요 다른 화장품이랑 섞어서 사용해도 좋네요,5,2020-02-11,프로폴리스,"['겨울', '에', '쓰기', '정말', '좋아요', '촉촉하고', '화장', '도', '잘', '받아요', '재구매', '의사', '있습니다', '건조해서', '각질', '일어나고', '했는데', '이', '거', '바르고난', '뒤', '부터는', '싹', '사라졌어요', '다른', '화장품', '이랑', '섞어', '서사', '용해도', '좋네요']"
3095,미스트도 주고 포장지 귀찮지만 세럼15ml 더주고 좋네요,5,2020-02-11,프로폴리스,"['미스트', '도주', '고', '포장', '지', '귀찮지', '만세', '럼', '더주고', '좋네요']"
3096,차앤박 제품은 믿고 사용하는 제품입니다.,5,2020-02-12,프로폴리스,"['차앤', '박제', '품은', '믿고사', '용하는', '제품', '입니다']"
3097,마음에 쏙 들어요.,5,2020-02-12,프로폴리스,"['마음', '에', '쏙', '들어요']"
3098,역시 앰플은 차앤박..ㅠㅠ싸게 좋은 제품 잘 샀습니다,5,2020-02-12,프로폴리스,"['역시', '앰플', '은', '차앤박', '싸게', '좋은', '제품', '잘', '샀습니다']"
3099,항상 잘 이용하고 있어요 좋아요,5,2020-02-13,프로폴리스,"['항상', '잘이', '용하고있어요', '좋아요']"
3100,촉촉하고 무난무난해요,5,2020-02-13,프로폴리스,"['촉촉하', '고무', '난무', '난해', '요']"
3101,재구매하는 상품인데요 샘플 많이 주시고 여기서 구매하기 좋은듯요!,5,2020-02-13,프로폴리스,"['재구', '매하', '는', '상품', '인데', '요', '샘플', '많이', '주', '시', '고', '여', '기', '서', '구매', '하기', '좋은', '듯', '요']"
3102,사랑입니다 넘금벙써버러ㅗ오ㅜㅠ,5,2020-02-15,프로폴리스,"['사랑', '입니다', '넘', '금', '벙써버러', '오']"
3103,배송도 빠르고 깔끔해요,5,2020-02-15,프로폴리스,"['배송', '도', '빠르고', '깔끔해요']"
3104,좋아요 저렴하게 구입했어요 번창하세요,5,2020-02-15,프로폴리스,"['좋아요', '저렴하게', '구입', '했어요', '번창', '하세요']"
3105,사람마다 다르겠지만 2주 쓴 후인데...,4,2020-02-16,프로폴리스,"['사람', '마다', '다르겠지', '만주', '쓴', '후', '인데']"
3106,잘 쓰고 있읍니다 감사합니다,5,2020-02-16,프로폴리스,"['잘쓰고있', '읍', '니', '다감', '사합니다']"
3107,잘받았어요~,5,2020-02-19,프로폴리스,"['잘', '받았어요']"
3108,원래 사용하던 제품이었는데 대용량으로 저렴하게 구입해서 좋았어요!,5,2020-02-19,프로폴리스,"['원래', '사용', '하던', '제품', '이었는데', '대', '용량', '으로', '저렴하게', '구입', '해서', '좋았어요']"
3109,내 최애 앰플..?? 사랑해요 차앤박 평생 충성충성,5,2020-02-23,프로폴리스,"['내', '최애', '앰', '플사', '랑', '해', '요', '차앤박', '평생', '충성', '충성']"
3110,제예민한 피부의 구세주. 10병넘게 사용중,5,2020-02-24,프로폴리스,"['제', '예민', '한', '피부', '의', '구', '세', '주병', '넘게', '사용', '중']"
3111,계속 써봐야알듯해요,5,2020-02-24,프로폴리스,"['계속', '써', '봐야', '알듯', '해', '요']"
3112,가격도 가장 합리적이었고 배송도 3일내로 와서 빠르고 좋았어요!! 파손되지도 않고 집 앞까지 잘 배달해 주셔서 감사합니다,5,2020-02-24,프로폴리스,"['가격', '도', '가장', '합리', '적', '이었고', '배송', '도일', '내', '로', '와', '서', '빠르고', '좋았어요', '파손', '되지도', '않', '고집', '앞', '까지', '잘', '배달', '해주셔서', '감사합니다']"
3113,샘플도 많이주시고 배송도 빨라서 만족스럽습니다.제품도 써보니 흡수도 잘되고 좋은것같아요!,5,2020-02-25,프로폴리스,"['샘플', '도', '많이', '주', '시', '고', '배송', '도', '빨', '라서', '만족스럽습니다', '제품', '도', '써', '보니', '흡수', '도', '잘되', '고', '좋은', '것', '같아요']"
3114,제일 좋아하는 앰플이예요,5,2020-02-25,프로폴리스,"['제일', '좋아하는', '앰플', '이', '예요']"
3115,배송 진짜빠르고 상품도 좋아요.샘플은 1회 딱쓰기 넉넉하고 좋네요!!!!!미스트랑 같이온 크림도 너무좋아요!!!!!,5,2020-02-26,프로폴리스,"['배송', '진짜', '빠르고', '상품', '도', '좋아요', '샘플', '은', '회', '딱', '쓰기', '넉넉하고', '좋네요', '미스트', '랑', '같', '이온', '크림', '도', '너무', '좋아요']"
3116,재구매에요 조금 더 촉촉하면 도 좋겠지만 미마스트가 좋아서 같이 쓰고 있어요 크림도 함 써볼게요,5,2020-02-26,프로폴리스,"['재', '구매', '에요', '조금', '더', '촉촉하면도', '좋겠지만', '미', '마스트', '가', '좋아서', '같이', '쓰고있어요', '크림', '도', '함', '써', '볼게요']"
3117,늘 쓰던거에요~ 뭐 드라마틱하게 좋아지는건 없지만 트러블 나지않고 나빠지지 않기만 해도잘 맞는거다 싶어서 계속 쓰고 있어요~,5,2020-02-27,프로폴리스,"['늘', '쓰던거에요', '뭐', '드라마틱하게', '좋아지는건', '없지만', '트러블', '나지', '않고', '나빠지지', '않기', '만해', '도', '잘맞는거다싶어서', '계속', '쓰고있어요']"
3118,좋네요만족해요좋아요,5,2020-02-29,프로폴리스,"['좋네요', '만족해요', '좋아요']"
3119,건성이여서 그런지 엄청 금방 흡수 되네요ㅎㅎ 좋다고 그래서 산건데 그냥 보통 앰플같아요. 냄새는 프로폴리스 그 자체라 냄새에 조금 민감하신분들은 참고 하세요~,5,2020-02-29,프로폴리스,"['건성', '이', '여서', '그런', '지엄', '청', '금방', '흡수', '되네요', '좋다고', '그래', '서산', '건데', '그냥', '보통', '앰', '플', '같아요', '냄새', '는', '프로폴리스', '그', '자체', '라', '냄새', '에', '조금', '민감하', '신분', '들', '은', '참고', '하세요']"
3120,잘쓰겠습니다 잘 맞아요,5,2020-03-01,프로폴리스,"['잘쓰겠습니다', '잘맞아요']"
3121,여행가기전 면세점에서 항상구매했는데... 이번에는 쓱에서 구매해봤습니다.샘플.미스트 감사하게 잘 받았습니다,5,2020-03-02,프로폴리스,"['여행가', '기전', '면세점', '에서', '항상', '구매', '했는데', '이번', '에는', '쓱', '에서', '구매', '해봤습니다', '샘플', '미스트', '감사하게잘', '받았습니다']"
3122,쓰던게 다떨어져가 미리구매ㅋ 여기가 저렴해서 좋아요^^,5,2020-03-03,프로폴리스,"['쓰던', '게다', '떨어져가', '미리', '구매', '여기', '가', '저렴해서', '좋아요']"
3123,fy8cy9cyocoycycoycy,5,2020-03-03,프로폴리스,[]
3124,역시좋아요,5,2020-03-04,프로폴리스,"['역시', '좋아요']"
3125,좋아요 항상 쓰는 앰플인데여기가 저렴해서 구매햇어요 ㅎㅎ,5,2020-03-04,프로폴리스,"['좋아요', '항상', '쓰는', '앰플', '인데', '여기', '가', '저렴해서', '구매', '햇', '어', '요']"
3126,제가 써보고 너무 좋아서 친구 선물로 줬는데 너무 좋다고 하네요^^ 재구매 100푸로입니당!!,5,2020-03-05,프로폴리스,"['제', '가써', '보고', '너무', '좋아서', '친구', '선물', '로', '줬는데', '너무', '좋다고', '하네요', '재구매', '푸로', '입니당']"
3127,와우 한번?는데 피부가촉촉하니너무좋네요 좀더써보고 후기또올릴께요,5,2020-03-05,프로폴리스,"['와우', '한번', '는데', '피부', '가', '촉촉하니', '너무', '좋네요', '좀더', '써', '보고', '후기', '또', '올릴께요']"
3128,"제품사고나서 더 세일해서 속상했는데 물건받아보니 두세트시켜서그런가 샘플도 더주시고 그래서 기분이 사르르르르 앰플은 원래쓰던거라 말할 것도없이 쫀쫀하고 피부속을 채우는, 건강한 피부를 만드는 느낌이라서 늘 사용하고있어요",5,2020-03-06,프로폴리스,"['제', '품사', '고', '나서더세', '일해', '서', '속상했는데', '물건', '받아', '보니두', '세트', '시켜서', '그', '런가', '샘플', '도', '더주시고', '그래서', '기분', '이', '사르르', '르르앰', '플', '은', '원', '래', '쓰던거라', '말', '할것도', '없이', '쫀쫀', '하고', '피부', '속', '을', '채우는', '건강한', '피부', '를', '만드는', '느낌', '이라서', '늘', '사용', '하고', '있어요']"
3129,잘 받았어요^^ 많이 파세요.,5,2020-03-07,프로폴리스,"['잘', '받았어요', '많이', '파세요']"
3130,핫딜에 사은품까지 좋아요..,5,2020-03-07,프로폴리스,"['핫딜', '에', '사은', '품', '까지', '좋아요']"
3131,진짜 꿀피부 만들어줘요 이거는 인생템,5,2020-03-07,프로폴리스,"['진짜꿀', '피부', '만', '들어줘요', '이', '거', '는', '인생', '템']"
3132,차앤박 말로만 들었는데 기대하며 이번에 처음 사용해 봅니나.,5,2020-03-08,프로폴리스,"['차앤', '박말로', '만들었는데', '기대하며', '이번', '에', '처음', '사용', '해봅니나']"
3133,흡수 잘 됩니다. 좋은 상품 저렴히 감사합니다,5,2020-03-08,프로폴리스,"['흡수', '잘', '됩니다', '좋은', '상품', '저렴히', '감사합니다']"
3134,쿠폰쓰고 저렴하게 잘샀네요. 아직은 좋은지 모르겠지만 꾸준히 바르려구요. 샘플도 마니 주고 좋아요,3,2020-03-08,프로폴리스,"['쿠폰', '쓰고', '저렴하게잘', '샀네요', '아직', '은', '좋은지', '모르겠지만', '꾸준히', '바르려', '구', '요', '샘플', '도마', '니', '주고', '좋아요']"
3135,후기가좋다고해서삿는데우선발림성좋고흡수잘되요.근데 크게피부가좋아지는건ㅁㅓ르겟어요,3,2020-03-09,프로폴리스,"['후기', '가', '좋다고', '해서', '삿', '는데', '우선', '발림', '성', '좋고', '흡수', '잘되', '요', '근', '데크', '게', '피부', '가', '좋아지는건', '르겟', '어', '요']"
3136,항상 사용하는 제품입니다! 수량을 넉넉하게 선택할수 있어서 요 상품으로 구매했습니다!,4,2020-03-09,프로폴리스,"['항상', '사용', '하', '는', '제품', '입니다', '수량', '을', '넉넉하게', '선택', '할수있어서요', '상품', '으로', '구매', '했습니다']"
3137,코로나때문인지 택배배송은 느렸지만 상품 잘 받았어요~,5,2020-03-10,프로폴리스,"['코로나', '때문', '인지', '택배', '배송', '은', '느렸지만', '상품', '잘', '받았어요']"
3138,사은품까지 최고~최고~~,5,2020-03-10,프로폴리스,"['사은', '품', '까지', '최고', '최고']"
3139,앰플의 대표~cnp프로폴리스앰플~극광보습 끝내주고요~구성도 풍성하네요,5,2020-03-10,프로폴리스,"['앰플', '의', '대표', '프로폴리스', '앰', '플', '극광', '보습', '끝내주고', '요구', '성', '도', '풍', '성하네요']"
3140,상품 품질이 좋습니다. 마음에 들어요!,5,2020-03-10,프로폴리스,"['상품', '품질', '이', '좋습니다', '마음', '에', '들어요']"
3141,처음 구매해봤어요.....,3,2020-03-11,프로폴리스,"['처음', '구매', '해봤어요']"
3142,배송도 빠르고 항상 믿고 구매하는 제품이에요,5,2020-03-11,프로폴리스,"['배송', '도', '빠르', '고항', '상', '믿고', '구매', '하', '는', '제품', '이에요']"
3143,"배송 너무 빠르고 좋네요,,,열심히 써봐야 겠어요,,,첨 써보는거라....",5,2020-03-11,프로폴리스,"['배송', '너무', '빠르고', '좋네요', '열심히', '써', '봐야겠어요', '첨', '써', '보는거라']"
3144,역시 cnp앰플이에요 겨울이라 건조해서 각질일어나고 그래서 구매해서 썼는데 광도 올라오고 좋습니다 트러블도 없구요,5,2020-03-11,프로폴리스,"['역시', '앰플', '이에요', '겨울', '이라', '건조해서', '각질', '일어나고', '그래서', '구매', '해서', '썼는데', '광도', '올라오고', '좋습니다', '트러블', '도', '없구요']"
3145,좋아요 샘플도 많구 배송도 빨라요,3,2020-03-12,프로폴리스,"['좋아요', '샘플', '도', '많구', '배송', '도', '빨라요']"
3146,증정품 잘 챙겨주셔서 다른곳보다도 용량대비 훨씬 저렴하게 산거 같아서 대만족입니다,5,2020-03-12,프로폴리스,"['증정', '품잘', '챙겨주셔서', '다른', '곳', '보다도', '용량', '대비', '훨씬', '저렴하게', '산거', '같아서', '대만', '족', '입니다']"
3147,샘플듬뿍이라 더욱죠은~잘받았습니다,4,2020-03-12,프로폴리스,"['샘플', '듬뿍', '이라', '더욱', '죠', '은', '잘', '받았습니다']"
3148,와 저렴하게 잘 샀어요!좋다고 들어서. 첨 써보는데 진짜 얼굴서 광나요엄마도 얼굴이 푸석하대서 우선 써보시라고 샘플디 드렸어요!!,5,2020-03-12,프로폴리스,"['와', '저렴하게잘', '샀어요', '좋다고', '들어서', '첨', '써', '보는데', '진짜', '얼굴', '서광', '나', '요', '엄마', '도', '얼굴', '이', '푸석하', '대서', '우선', '써', '보시', '라고', '샘플', '디', '드렸어요']"
3149,코로나 때문인지 배송이 빠른 편은 아니었지만 할인에 구성 대박입니다!,5,2020-03-12,프로폴리스,"['코로나', '때문', '인지', '배송', '이', '빠른', '편', '은', '아니었지만', '할인', '에', '구성', '대박', '입니다']"
3150,샘플을 많이 주시니까 좋네요,5,2020-03-12,프로폴리스,"['샘플', '을', '많이', '주시', '니까', '좋네요']"
3151,유분기있는 촉촉함이 아니라서 부담없이 바를수 있어용!,4,2020-03-13,프로폴리스,"['유', '분기', '있는', '촉촉함이아니라서', '부담', '없이', '바를수있어용']"
3152,잘쓸게요,5,2020-03-13,프로폴리스,['잘쓸게요']
3153,촉촉한 느낌이 들고,4,2020-03-13,프로폴리스,"['촉촉한', '느낌', '이', '들고']"
3154,"생산한지 1년도 훨씬 넘은 거 보내주고, 상품 안에 본품에 지문도 가득 묻어있어요. 무엇보다 상품에 ？내가 진동해요. 교환도 엄청 까다롭고 스트레스로 두통왔어요. 절대로 사지마세요. 절대 사지마세요.",1,2020-03-13,프로폴리스,"['생산', '한', '지', '년도', '훨씬', '넘은거', '보내주고', '상품', '안', '에', '본', '품', '에', '지문', '도', '가득', '묻어있어요', '무엇', '보다', '상품', '에', '내', '가진동', '해', '요', '교환', '도', '엄청', '까다롭고', '스트레스', '로', '두통', '왔어요', '절대로', '사지', '마세', '요절', '대사', '지', '마세요']"
3155,다른 인터넷 입소문제품보다 저렴하진않지만 사용했을 때 딱히 안 좋았던 점이 없어 재구매한 물건이에요. 제 피부가 예민한데 트러블 안 나요,4,2020-03-14,프로폴리스,"['다른', '인터넷', '입소', '문', '제품', '보다', '저렴하진', '않지', '만사', '용했을', '때', '딱히', '안좋았던', '점', '이', '없어', '재구매', '한', '물건', '이에요', '제피', '부가', '예민한데', '트러블', '안나', '요']"
3156,기대했는데 배송도 빠르고 넘 좋아요,5,2020-03-14,프로폴리스,"['기대했는데', '배송', '도', '빠르고', '넘', '좋아요']"
3157,좋아요 확실히 인생 필수템이거요 바르면 담널 피부가 좀 쫀쫀해졌다고 할까 근데 아침에 바르면 조금 끈적여서 화장할때 불편한거 같기도 해요 가을 겨울에는 이 앰플 없으면 못 살아요 굿굿,5,2020-03-15,프로폴리스,"['좋아요', '확실히', '인생', '필수', '템', '이', '거', '요', '바르면담', '널', '피부', '가', '좀', '쫀쫀', '해졌다고', '할까', '근데', '아침', '에', '바르면', '조금', '끈', '적', '여서', '화장', '할', '때', '불편한거', '같기', '도해', '요', '가을', '겨울', '에는', '이', '앰', '플', '없으면못', '살아요', '굿굿']"
3158,쓰던건데 대용량 사느라 여기서 샀어요 진짜 샘플 많이 주셨어요 여행갈때 가져가기 좋아요 싸게사서 좋은데 샘플때먀 더 좋아요,5,2020-03-15,프로폴리스,"['쓰던건데', '대', '용량', '사느라', '여기', '서', '샀어요', '진짜', '샘플', '많이', '주셨어요', '여행', '갈', '때', '가져가기', '좋아요', '싸게', '사서', '좋은데', '샘플', '때먀더', '좋아요']"
3159,저렴하게 잘 구입해서 좋네요,5,2020-03-15,프로폴리스,"['저렴하게잘', '구입', '해서', '좋네요']"
3160,"11번가 데이 때 딱 할인받아서 잘 썼어요! 성분도 좋고, 여드름 피부여도 자극없이 잘 시용할 수 있어요 좋아요!",5,2020-03-15,프로폴리스,"['번가', '데이', '때', '딱', '할인', '받아서', '잘썼어요', '성분', '도', '좋고', '여드름', '피부', '여', '도', '자극', '없이', '잘시', '용할수있어요', '좋아요']"
3161,영양분 함량이 높아 매우 쫀쫀하고 질감이 좋습니다. 흡수도 잘됩니다. 합리적인 가격도 맘에 들어요! 영양분 함량이 높아 매우 쫀쫀하고 질감이 좋습니다. 흡수도 잘됩니다. 합리적인 가격도 맘에 들어요!영양분 함량이 높아 매우 쫀쫀하고 질감이 좋습니다. 흡수도 잘됩니다. 합리적인 가격도 맘에 들어요!,5,2020-03-16,프로폴리스,"['영양분', '함량', '이', '높아', '매우', '쫀쫀', '하고', '질감', '이', '좋습니다', '흡수', '도', '잘', '됩니다', '합리', '적', '인', '가격', '도', '맘', '에', '들어요', '영양분', '함량', '이', '높아', '매우', '쫀쫀', '하고', '질감', '이', '좋습니다', '흡수', '도', '잘', '됩니다', '합리', '적', '인', '가격', '도', '맘', '에', '들어요', '영양분', '함량', '이', '높아', '매우', '쫀쫀', '하고', '질감', '이', '좋습니다', '흡수', '도', '잘', '됩니다', '합리', '적', '인', '가격', '도', '맘', '에', '들어요']"
3162,바르고 자면 담날 촉촉,5,2020-03-16,프로폴리스,"['바르고자', '면담', '날촉촉']"
3163,아직 좋은지 잘모르겠지만 배송도 빠르고 좋아요,3,2020-03-16,프로폴리스,"['아직', '좋은지', '잘', '모르겠지만', '배송', '도', '빠르고', '좋아요']"
3164,한달 사용한 결과 데일리 앰플로는 괜찮은 거 같습니다. 다만 피부결이 미친듯이 좋아졌다 하는 것은 못 느끼는 것 같습니당. 피부에 큰 문제가 없다면 유지하기 위한 데일리 케어로는 좋은 거 같아요.,5,2020-03-16,프로폴리스,"['한', '달', '사용', '한', '결과', '데', '일리', '앰', '플로', '는', '괜찮은', '거', '같습니다', '다만', '피부', '결', '이', '미친듯이', '좋아졌다하는것은', '못', '느끼는것', '같', '습', '니당', '피부', '에', '큰', '문제', '가', '없다면', '유지', '하기', '위', '한', '데', '일리', '케어', '로는', '좋은', '거', '같아요']"
3165,좋습니다 ㅎ,5,2020-03-17,프로폴리스,['좋습니다']
3166,건성피부인데 항상 이용하는제품이예요.점성이 있는편인데 바르고난뒤 흡수도 잘되서 좋아요.,5,2020-03-17,프로폴리스,"['건성', '피부', '인데', '항상', '이', '용하는', '제품', '이', '예요', '점성', '이', '있는', '편', '인데', '바르고난', '뒤', '흡수', '도', '잘', '되서', '좋아요']"
3167,"받은 정품은 선물로 주고, 저는 동봉해서 보내 주신 샘플만 썼는데, 생각보다 좋았습니다. 에센스나 세럼 단계에 쓰던 것이 다 떨어져서 사용해 봤는데, 재구매 하고 싶긴 하네요. 원래 쓰던 것 보담은 좀 묽어서 약간 흐르긴 하는데 자극 없이 누구에게나 권할 수 있을 듯 합니다. 원래 쓰던 것 한 병이면 이걸 15개에서 20개 정도 살 수 있다는 가성비도 큰 요소이긴 합니다. 가격대비 완전 만족입니다.",5,2020-03-19,프로폴리스,"['받', '은정', '품은', '선물', '로주', '고저', '는', '동봉', '해서', '보내주신', '샘플', '만', '썼는데', '생각', '보다', '좋았습니다', '에센스', '나세', '럼', '단계', '에쓰', '던것이다', '떨어져서', '사용', '해봤는데', '재', '구매', '하고', '싶긴하네요', '원래', '쓰던것', '보', '담은', '좀', '묽어', '서약', '간', '흐르긴', '하는데', '자극', '없이', '누구', '에게나', '권할수있을듯', '합니다', '원래', '쓰던것', '한', '병', '이면', '이', '걸', '개', '에서', '개정', '도', '살수', '있다는가', '성비', '도', '큰', '요소', '이긴', '합니다', '가격', '대비', '완전', '만족', '입니다']"
3168,좋아요,5,2020-03-20,프로폴리스,['좋아요']
3169,만족합니다,5,2020-03-20,프로폴리스,['만족합니다']
3170,샘플한개두 안주시네용ㅠ 저렴하게 사서 만족합니당,4,2020-03-20,프로폴리스,"['샘플', '한개', '두', '안주시', '네', '용', '저렴하게', '사서', '만족합니당']"
3171,와우 좋아요 좋아 쫀쫀합니다 좋아용,5,2020-03-20,프로폴리스,"['와우', '좋아요', '좋아', '쫀쫀', '합니다', '좋아용']"
3172,저렴하게잘샀어요 배송도빠르고 좋네요 :),5,2020-03-20,프로폴리스,"['저렴하게잘', '샀어요', '배송', '도', '빠르고', '좋네요']"
3173,생각보다 가벼운 느낌이에요 엄청 쫀쫀하지는 않아요 그래도 부담감없이 바르기 좋고 촉촉합니다 트러블도 안 나고요~ 계속 쓸 거 같네요,5,2020-03-20,프로폴리스,"['생각', '보다', '가벼운', '느낌', '이에요', '엄청', '쫀쫀', '하', '지는', '않아요', '그래도', '부담', '감', '없이', '바르기', '좋고', '촉촉합니다', '트러블', '도', '안나', '고요', '계속', '쓸거', '같네요']"
3174,정성스런 배송 감사드립니다.,4,2020-03-20,프로폴리스,"['정성스런', '배송', '감사', '드립니다']"
3175,항상 쓰는 제품입니다,5,2020-03-22,프로폴리스,"['항상', '쓰는', '제품', '입니다']"
3176,처음사용감은정말좋았고그다음부터는소소해요,5,2020-03-23,프로폴리스,"['처음', '사', '용감', '은', '정말', '좋았고', '그다음', '부터는', '소소해요']"
3177,아직 사용해보지는 않았지만 완전 괜찮아요,5,2020-03-23,프로폴리스,"['아직', '사용', '해보지는', '않았지만', '완전', '괜찮아요']"
3178,샘플다쓰고 본품을사용한지 얼마안됩니다~ 그정도로 샘플을 너무 많이 줘서 너무 좋았다는~ 무거운질감인데 흡수력이 뛰어나요~ 나이트 케어로 좋습니다! 바쁜 아침시간에는 화장이 밀려날수있습니다,5,2020-03-23,프로폴리스,"['샘플', '다', '쓰', '고본', '품', '을', '사용', '한지', '얼마', '안됩니다', '그', '정도', '로', '샘플', '을', '너무', '많이', '줘서', '너무', '좋았다는', '무거운', '질감', '인데', '흡수', '력', '이', '뛰어나요', '나이트', '케어', '로', '좋습니다', '바쁜', '아침', '시간', '에는', '화장', '이', '밀려', '날수', '있습니다']"
3179,늘쓰는제품이예요 요제품으로 좁쌀박멸했어요리뉴얼이나 단종은 없으면 좋겠는 잇템입니다.,5,2020-03-23,프로폴리스,"['늘', '쓰는', '제품', '이예', '요요', '제품', '으로', '좁쌀', '박멸', '했어', '요리', '뉴얼', '이나', '단종', '은', '없으면', '좋겠는', '잇', '템', '입니다']"
3180,좋네영,5,2020-03-23,프로폴리스,"['좋', '네', '영']"
3181,나이트케어 용으로만 사용하고 있는데 정말 피부결도 좋아지고 얼굴이 점점 광이 나고 있습니다! 무거운 질감입니다! 흡수력이 좋치만 시간이 걸려요~ 화장전에는 흡수를 시키고 진행하여야 합니다!,5,2020-03-23,프로폴리스,"['나이트', '케어', '용', '으로만', '사용', '하고', '있는데', '정말', '피부', '결', '도', '좋아지고', '얼굴', '이', '점점', '광', '이나고', '있습니다', '무거운', '질감', '입니다', '흡수', '력', '이', '좋치만', '시간', '이', '걸려', '요화', '장전', '에는', '흡수', '를', '시키고', '진행', '하', '여', '야합', '니', '다']"
3182,좋아요.,5,2020-03-24,프로폴리스,['좋아요']
3183,샘플도 많이 주고 좋아요,5,2020-03-24,프로폴리스,"['샘플', '도', '많이', '주', '고', '좋아요']"
