,reviews,starpoint,date
184,너무 좋아요 저렴하게 잘 샀어요 덕분에 올 겨울 피부 지킬 수 있겠어요,100점,2020.11.12
185,여행가기전 면세점에서 항상구매했는데... 이번에는 쓱에서 구매해봤습니다.샘플.미스트 감사하게 잘 받았습니다,100점,2020.03.02
186,쿠폰쓰고 저렴하게 잘샀네요. 아직은 좋은지 모르겠지만 꾸준히 바르려구요. 샘플도 마니 주고 좋아요,60점,2020.03.08
187,쓰던제품인데 할인과 사은품 행사중이라 미리 구매했어요사은품 미스트가 생각보다 작았지만 유통기한 넉넉해 좋아요,80점,2020.03.30
188,민감해서 트러블도 있고 특히 눈밑이 건조해서 구매했는데 좋네요~,100점,2019.04.07
189,저한테는 딱이에요 너무좋아요근데 넘빨리 쓰니 가격이 좀만 더 착했으면하는 개인적인 소망입니다^^,100점,2019.04.19
190,토요일 도착예정 확인하고 구매했는데 일주일넘게 걸려서 취소하고싶었는데 참았너요~~다음엔 배송 빨리 부탁드려용,60점,2019.07.10
191,늘 쓰던거라 재주문 했는데 바르면 촉촉해서 겨울에 쓰기 좋은 것 같아요.,100점,2019.12.05
192,매번 사용하는 제품이예요!이 제품을 쓰면 피부가 촉촉하고 좋아용ㅎㅎ,100점,2020.11.05
193,지인 추천으로 구매했는데 가격 저렴하고 가성비 아주 좋아요,100점,2021.02.21
194,주말껴서 배송은 3일만에 왔어요제조년일도 최신제조네요 잘쓸게요상품도 하자없이 포장도 잘돼서 왔네요,100점,2019.03.05
195,배송 잘 왔구요!무엇보다 제품이 순하고 피부도 진정시켜주고 좋습니다! 만족^^,100점,2019.03.30
196,전에 작은거 써보고 괜찮아서 또 주문했어요 저렴한 가격에 살수 있어서 좋아요 ㅋ,100점,2019.05.02
197,한번 감싼것도 아니고 화장품인데 이렇게 포장하는건 정말 아니지 않나 싶네요 또 주문하기 싫네요,60점,2019.05.02
198,샘플도 많이주시고 배송도 빨라서 만족스럽습니다.제품도 써보니 흡수도 잘되고 좋은것같아요!,100점,2020.02.25
199,후기가좋다고해서삿는데우선발림성좋고흡수잘되요.근데 크게피부가좋아지는건ㅁㅓ르겟어요,60점,2020.03.09
200,처음으로 사용 해 봤는데 피부가 촉촉하고 예뻐진 느낌이에요~~^^,100점,2020.04.04
201,저녁에만 추가로 바르고 있어요 빨리 펴바르지 않으면 좀 끈적입니다. 마무리 로션 필수에요 ㅋㅋ,100점,2020.06.15
202,유통기한도 넉넉하고... 순하고 촉촉해요~~ 엄마랑 나눠쓰려고 두병 샀어요~~,80점,2021.01.17
203,두번째 구매합니다. cnp 팩 써보고 좋아서 구매해봤는데 이것 또한 피부에 잘 맞네요^^,100점,2019.06.11
204,오늘 받앗는데 양이 적은것 같아요...새거 안뜯고 그대로 사진찍엇는데 앰플 양이 C 글자까지밖에 안오네여.,80점,2020.05.28
205,다른거 쓰다가 돌아왔어요. 확실히 피부를 튼튼하게 해줘요. 사은품도 여러가지 잘 왔어요.,100점,2020.10.22
206,겨울이라 건조해서 첨써보는데 피부랑 잘 맞았음 좋겠네요.,100점,2020.11.04
207,발림성도 좋고 촉촉해요. 항상쓰던제품이랍니다. 배송도 빨리해주셔서 고맙습니다~,80점,2021.02.27
208,해외직구랑 비슷한 배송 실력.... 배송에 신경 좀 쓰셔야겠어요. 이렇게까지 배송이 느린건 처음이에요.,20점,2019.03.15
209,배송 무지무지 빠르고 좋네요 쿠폰 사용하고 여기가 제일 저렴해서 구입했어요 추천합니다,100점,2020.05.13
210,전에 그린으로 썼었는데 요즘 없어서 그냥 프로폴리스로 삼. 피부톤이 살짝 밝아지는 느낌,100점,2020.08.08
211,좋아요 ~ 매일 아침 저녁으로 사용합니다. 샘플을 정말 넉넉하게 보내주셨어요. 고맙습니다. ^^,100점,2020.11.19
212,건성에개 추천합니다. 가격대비 좋아요! 오프에서도 행사할때사면 싸요,100점,2019.10.05
213,빠른 배송 감사합니다다른곳보다도 저렴하구 다음에도 여기서 사야겠어요!!최고에요!!,80점,2019.10.20
214,제가 써보고 너무 좋아서 친구 선물로 줬는데 너무 좋다고 하네요^^ 재구매 100푸로입니당!!,100점,2020.03.05
215,트러블때문에 주문했는데한달동안 꾸준히 써보려고요제품은 빠르게 배송되었고정품이네요감사합니다,100점,2020.05.07
216,꾸준히 쓰고 있는데 가격도 배송도 포장 상태도 모두 만족입니다,100점,2019.06.06
217,배송은 빨랐어요 여름에 쓰기엔 다소 무거운듯한 느낌이고 수분감은 좋아요,100점,2019.07.23
218,선물산거라 써보진 않았지만 그린프로폴리스 샘플쓰고 맘에 들어서 더 대중적인걸로 선물했어요,80점,2021.02.06
219,기존에 사용했던 상품이예요저렴한 가격에 구매 잘했어요 배송도 빠르고좋아요,100점,2021.02.18
220,겨울철 필수템입니다! 항상 구매해요~ 이번에는 여기서 구매해봤는데 배송도 빠르고 좋네요~~,100점,2019.12.13
221,엄마가 좋아하셔서 계속 사는 상품이예요텍스처가 가볍고 촉촉함은 오래가요,100점,2020.06.27
222,후기가 좋아서 사봤는데 저렴한 가격에 이정도 제품력 만족합니다.,100점,2020.10.20
223,촉촉하고 흡수도 잘되고 화장품 잘 안바꾸는데 이걸로 바꿨어요,100점,2020.11.18
224,유명해서 구매해봤는데 여태 ？㎢？ 앰플 중에 제일 좋았어요 쿠션은 써봤았는데 그닥이었는데 의외네용,100점,2020.09.29
225,원래 사용하던거라서 좋아요. 아침에 사용하기 아까워서 밤에만 사용해요~드라마틱보다 천천히 좋아져요,100점,2019.08.02
226,겨울철에 쫀득 하니 영양 가득하죠 만족합니다. 넘 많이 바르면 좀 두꺼워요^^,100점,2020.01.20
227,지성피부인 저에게 트러블없이 쪽촉함을 유지해주는 꿀템이예요,100점,2019.11.23
228,좋다고 추천받아서 처음 구입해봅니다! 포장도 예쁘네요~~ 잘 쓰고 좋으면 또 구입할게요!,80점,2020.01.01
229,동생에게 선물로 보냈어요 배송이 빨라서 좋네요 좋은제품이라고 해서 한번 써본다고 하네요,100점,2020.02.02
230,쓴날 안쓴날 차이나요 피부가 촉촉하고 광나는 느낌입니다,100점,2020.09.07
231,"몇년째 구매하고 있는지,, 사용할수록 좋네요. 다른앰플로 넘어갔다가 결국 다시 돌아오는 정착템",100점,2021.01.26
232,근데 양은 원래 꽉 채우지 않나요 예전 차앤박이 기억이 안나서 무튼 효능은 같을거라 믿습니다,100점,2019.03.21
233,생각도 못한 사은품까지 감사해요!!명절전이라 배송늦어질까 걱정됐는데..감사히 잘쓰겠습니다!!^^,100점,2020.01.21
234,피부거 촉촉하고 잡티도 많이 없어져서 늘 구매하1니다,100점,2020.05.19
235,촉촉하고 트러블없이 무난하게 쓸 수 있어서 좋아요~,100점,2019.03.10
236,빠른 배송에 샘플까지 왕창주시네요 다쓰고 또 구매할게요 좋은 제품 많이 판매하세요 ^^,100점,2020.04.04
237,개인적으로 피부에 윤이 나는거 같고 촉촉하고 좋아요,100점,2020.05.13
238,원래쓰던 앰플인데 싸게 잘 구입했어요! 지금까지 써본 앰플중에서 발림성이 젤 좋은거같아요,100점,2020.05.25
239,원래 쓰다가 다른거쓰다 디시 돌아오게 되는 차앤박앰플이네요~저렴하게 잘 삿어요~!,100점,2020.06.13
240,제 피부의 건강을 지켜주는 에센스! 이젠 없으면 안돼요 ^^,100점,2020.10.27
241,항상 쓰는 제품인데 여기서 좋은 가격에 잘 구매했습니다^^ 다음에 또 구매할게요!,100점,2020.12.16
242,주변에서 강추해서 쓰던거 다쓰고 구매했습니다기대하는 만큼 효과있기를 바랍니다~,100점,2019.04.23
243,알로에 갤 같은 느낌인데흡수력 좋습니다여름에 사용하기 적당한 질감이네요,100점,2019.05.04
244,악건성이신 분이 추천하시더라구요 ㅋㅋ 역시 좋음.. 마구 바르기 젛아요,100점,2019.10.05
245,오프라인보다 저렴하게 구매하고 배송도 빠르고 유통기한도 긴게와서 좋습니다~,100점,2019.11.17
246,굿굿 두말하면 입아프고 이거 평생템입니다 모든 피부에 잘 맞는거가탕요,100점,2020.05.10
247,처음 사용해 봤는데 좋아요. 민감한 피부인에도 잘 맞는거 같아요. 다만 너무 비싸요ㅜㅜ,100점,2020.11.03
248,요제품은 대용량이라 아주 좋아요. 올0에는 작은 용량밖에 없더라구요.,100점,2020.12.09
249,늘쓰던제품이라 구매했어요 용량이 더 컸으면 좋겠어요가격대비 넘 좋아요,100점,2020.12.22
250,사용하다 끊었는데 다시 사용하고 싶어 구매했어요. 촉촉하고 좋아요,100점,2019.07.03
251,오래도록 효과가 남아있는듯하네요. 피부톤에도 살짝 영향이 있어요.,100점,2019.12.25
252,원래 사용하던 제품이었는데 대용량으로 저렴하게 구입해서 좋았어요!,100점,2020.02.19
253,너무 마음에 들어요! 추천합니다.배송도빠르고 사은품 너무 많이 챙겨주셔서 넘 좋아요,100점,2020.05.02
254,항상 잘 사용하고 있는 차앤박 프로폴리스 앰플!피부결이 부드러워져요.만족합니당,100점,2021.02.26
255,제품상태도 좋구 제조일자두 넉넉합니다. 싼가격에 빠른배송도감사합니다!,100점,2019.05.20
256,배송 정말 빠르구요~~ 유통기한 아주 넉넉하게 잘 왔습니다 싸게 구매해서 좋네요^^,100점,2019.07.04
257,항상쓰던것 사서좋아요 언니도 선물했네요 포장잘되어 안새서 왔어요 다행이네용,100점,2019.07.14
258,이번달도 정기적인 구매를 하였습니다^^ 늘 만족스러운 제품 빠른 배송 감사합니다,100점,2019.08.18
259,앰플의 대표~cnp프로폴리스앰플~극광보습 끝내주고요~구성도 풍성하네요,100점,2020.03.10
260,쿠폰 적용하고 구매했어요 ^^소문대로 좋네요 ! 촉촉합니다.,100점,2020.05.28
261,너무 마음에 들어요! 추천합니다.가격도 좋아요.. 샘플도 많이 온용.ㅋ,100점,2020.06.08
262,두번째 구매인데촉촉하고 바르고 나면무언가 생기가 나는것 같아요,100점,2020.08.06
263,며칠 사용해봤는데 촉촉한느낌이라 좋아요.. 꾸준히 써보려구요,100점,2019.04.16
264,정말 지마켓넘 저렴하네요. 너무 좋아요. 한동안 이앰플로 관리해볼것입니다.,100점,2019.04.23
265,보습좋은 에센스로는 이게 최고예요ㄷ0630304,100점,2019.12.27
266,늘쓰는 제품이고 싸게 잘샀어요.촉촉하고 보습력좋아요.,100점,2020.04.23
267,가성비 좋은 구성이고 모든 제품을 다 유용하게 사용해서 좋습니다,80점,2020.09.08
268,항상 쓰는제품입니다. 여드름피부라 다써봤는데 젤잘맞아요. 항상 많이 쟁겨놓고 씁니다.,100점,2020.10.14
269,보습력 좋고 피부에 순한 앰플이예요. 몇 통째 사용합니다.,100점,2019.12.04
270,항상 사용하는 제품입니다! 수량을 넉넉하게 선택할수 있어서 요 상품으로 구매했습니다!,80점,2020.03.09
271,몇년째 꾸준히쓰고있는제품이에요이거쓰고 피부결이 좋아져서저한테는 없어서는 안되는제품,100점,2021.01.28
272,매번 사용하는거라 제품에 대해서는 두말할필요가 없고 가격싸게 잘샀네요,100점,2019.03.07
273,"품질, 디자인, 가격, 배송 전부 마음에 들어요!",100점,2019.04.09
274,늘 쓰는거라 매달 주문해요^^저렴하고 좋아요이번달도 또 구매하러 옵니다,100점,2019.05.11
275,주문한지 13일만에 받았습니다. 인터넷 쇼핑해서 이랗게 늦게 받아본 건 처음이네요.,20점,2019.06.24
276,만족합니다 저렴하게 잘 샀어요 올해 3월 제조품으로 받았어요,100점,2019.06.30
277,너무 촉촉하고 좋습니다 역시 차앤박앰플은 믿고쓰네용 ㅎ.ㅎ,100점,2020.01.01
278,한번쓰고나니 또 찾게 되네요!! 가격 저렴하게 잘 샀어요~,100점,2020.10.30
279,촉촉하고 속건조에좋아요 단점은모르겠어요,100점,2020.12.14
280,다른 곳 보다 저렴하게 구입해서 좋습니다. 효과가 있길 바래요.,100점,2021.02.11
281,애용하는상품이니 말할것도 없고 훌륭하네요 또 이용할게요 감사합니다 판매자님^^*,100점,2019.03.06
282,유분기있는 촉촉함이 아니라서 부담없이 바를수 있어용!,80점,2020.03.13
283,좋다고 해서 이전에 구매하고 쓰고 있어요. 이번에 두통째인데 꾸준하게 써보려고요,80점,2021.02.18
284,좋은제품 가격도 저렴하고배송은 엄청빠르네요 추천,100점,2019.03.08
285,처음 사용해보는건데 ! 어떨지 궁금하네용퍼프는 사용했던거 시켰는뎅! 좋아용 ㅎㅎ,100점,2019.03.12
286,배송도 빠르고 저렴하게 너무 잘씁니다. 지금 또 주문합니다 ㅎㅎ,100점,2019.03.26
287,배송 빠르고 여기가 제일 저렴해서 매달 주문해서 씁니다^^좋아요,100점,2019.05.15
288,비가 와서 그런지 배송 상태가 썩 좋진 않았어요제품은 써본거라 만족해요,80점,2020.04.17
289,"정말 화장품 하나 바꿨다고, 피부가 이렇게 좋아지네요",100점,2019.06.29
290,매달 정기적으로 구매하는 제품입니다^^마음에 쏙들어요 늘 빠른 배송 감사합니다,100점,2019.08.18
291,촉촉하고 잘 스며들어 피부에 좋아요,80점,2019.12.31
292,"배송 너무 빠르고 좋네요,,,열심히 써봐야 겠어요,,,첨 써보는거라....",100점,2020.03.11
293,지속적인 사용으로 피부가 많이 개선되고 좋아지고 있습니다,100점,2020.05.19
294,다른곳이 더저렴하지만 샘플땜에 여기서 샀네요. 괜찮은거같아요,60점,2020.08.12
295,촉촉하고 번들거리지 않고 괜찮아요 가볍게 발려요,100점,2020.11.18
296,자극없고 촉촉하니 무난하게 쓰기 좋아요~,80점,2020.12.23
297,피부가 굉택이나고 촉촉하니 좋아요,100점,2019.03.09
298,앰플 좋아요~몇번째 구매인지가장 좋은것같아 추천도 많이 한답니다감사합니다,100점,2019.04.12
299,배송도 빠르고 바르면 쫀득쫀득하네요 저렴하게 잘샀습니다 ^^,80점,2019.05.17
300,얼굴이 화사해지고 촉촉하고 좋아요~~~~,100점,2019.06.18
301,트러블 진정용으로 구입했습니다. 유명한 제품이니 믿고 써볼게요,100점,2020.04.10
302,얼굴이 뒤집어져서 좁쌀같은게 올라올때는 이게 최고예요,100점,2020.05.14
303,화면에 나오는 것보다 샘플이 더왔네요! 싸게 잘 산 것 같은데 기분 좋아요,100점,2020.07.12
304,주위권유로구매했는데촉촉하고좋아요.재구매할겁니다,80점,2020.10.17
305,가성비 좋은 제품을 구매 한것 같습니다. 좋습니다.,100점,2020.12.30
306,촉촉하고 좋아요 용량도 많아서 더 좋아요,100점,2021.02.18
307,차앤박 뮤제너 앰플 사용했는데 이번에 프로폴리스로 구매했습니다.기대됩니다~,80점,2019.04.14
308,제조일자나 유통기한도 걱정없네용 저렴하게 잘 샀습니당,100점,2019.05.10
309,추석이 껴있어서 배송은 좀 느렸구요.원래 쓰던 제품이라역시 좋네요,100점,2019.09.18
310,평소에도 쓰던 제품입니다. 싸게 잘샀다고 생각합니다. 또 살 의향있습니다~,100점,2020.01.30
311,좋아요~냄새는별론데 성분이랑효과？jㆍ으니낄꾸준히써볶니ㅣㅇ너,100점,2020.12.20
312,쓰던건 다떨어졌고 여행은 떠나야해서 멘붕왔었는데다행히 전날딱 받았네요ㅋㅋ,60점,2019.04.04
313,늘 사용하던거라 촉촉하니 괜찬아요.많이 파세요.,80점,2019.04.20
314,사진 첨부하는 곳 없어서 여기에 남겨요 35ml 주문했는데 15ml왔어요,20점,2019.11.18
315,대용량 찾다가 여기서 구매했습니다. 배송도 삐르고 좋네요~,100점,2020.02.07
316,코로나 때문인지 배송이 빠른 편은 아니었지만 할인에 구성 대박입니다!,100점,2020.03.12
317,저렴하게 잘 구매했어요 늘 쓰던 제품이라 좋을 것 같아요^^,100점,2020.12.20
318,음. 나쁘지 않은거 같은데 효과가 드라마틱한건 모르겠어요.,100점,2020.12.28
319,음. 나쁘지 않은거 같은데 효과가 드라마틱한건 모르겠어요.,100점,2020.12.28
320,완전 예민한 피부라 앰플 고를때 고민을 많이 하는데,100점,2021.01.20
321,늘 구매하는상품이예요. 2개팩을 처음봤네요. 정품이라 믿고 사용하려구요,80점,2019.05.14
322,"엄마랑 같이 쓰는데 엄마도 좋다고 하시네요, 항상 이것만 써요!",80점,2019.05.17
323,차앤박 앰플은 처음 사봅니다. 착한 가격에 잘 샀어요^^,80점,2020.01.20
324,선물용으로 샀는데 사은품이 너무 빵빵해요ㅠㅠ 진짜 너무 좋아요!!,100점,2020.04.08
325,촉촉하고 좋아요 근데 양이 너무 적어요 ㅠㅠ,80점,2020.06.24
326,피부 촉촉하고 광이 납니다,100점,2019.03.05
327,매번 쓰는상품 저렴하게 구매했어요다음에 또 이용할게요~~,100점,2019.05.02
328,배송빠르고 잘받앗어요 뮤제너앰플제조일자가 작년이라 아쉽네요,80점,2019.05.28
329,배송빠르고 좋은데 한개는 제조일자가 작년인게 좀 아쉽네요!,80점,2019.05.28
330,겨울이라서. 보습이 신경쓰여서 샀어요~^^,80점,2019.10.17
331,가을 겨울에 좋을 거 같아서 또 구매하려구영ㅎㅎㅎ,100점,2019.10.30
332,늘 쓰던거라 촉촉하고 좋네요. 배송 빠릅니다,100점,2020.01.31
333,아주 촉촉해서 좋아요 끈적거리지도 않고요!!,100점,2020.01.31
334,굿굿 촉촉하고 얼굴에 뭐 안납니다,100점,2020.02.03
335,좋아요 항상 쓰는 앰플인데여기가 저렴해서 구매햇어요 ㅎㅎ,100점,2020.03.04
336,빠르게 배송되네요....굿.. 빠르게 배송되네요....굿..,100점,2020.10.21
337,늘 쓰던거라 좋아요 촉촉하고 발림성좋아요,100점,2020.11.04
338,피부가 탱탱하게 쫀쫀하게 힘이 생기는거같아요,100점,2019.03.16
339,부담없는 생일선물로 아주 좋네요받은 사람도 만족!!,80점,2019.06.20
340,여름에도 건조해서 샀는데 너ㅜㅁ좋네요,100점,2019.07.05
341,배송도 무척 빠르고 항상 여기서 주문하는데 마음에 쏙 듭니다^^,100점,2019.08.18
342,추석연휴전에 구매해서 배송은 느렸지만 좋은 제품 싸게 잘 샀네요~~,80점,2019.09.20
343,계속 사용하고 있어요 세번째쯤 재구매. 아주 빠르게 배송되었어요,100점,2020.02.06
344,빠르게 잘받았습니다. 사용해보고 후기도 추가로 올ㄹ리도록 할게요,100점,2020.02.06
345,재구매하는 상품인데요 샘플 많이 주시고 여기서 구매하기 좋은듯요!,100점,2020.02.13
346,쓰던게 다떨어져가 미리구매ㅋ 여기가 저렴해서 좋아요^^,100점,2020.03.03
347,흡수 잘 됩니다. 좋은 상품 저렴히 감사합니다,100점,2020.03.08
348,배송도빠르고 좋습니다. 굳 대용량이라 오래쓸꺼같네여,100점,2020.04.06
349,매번쓰던제품이예요이만한게없음달바미스트+에너지앰플조합 좋아요,100점,2020.04.22
350,앰플 처음 써보는데 진짜 쫀쫀해서 너무좋음 2달만에 다써가네요,100점,2020.12.28
351,항상 쓰는 제품이에요~촉촉하니 좋아요 ??,100점,2021.01.20
352,촉촉하고 좋아요 효과도 좋았으면해요,100점,2021.01.30
353,배송도 빠르고 상품하자없이잘 받았습니다 ;) 유통기한도 길어요,100점,2021.02.18
354,쫀쫀해요 건조한요즘 날씨에 딱이네요,100점,2019.03.20
355,지인 추천으로 구입했습니다~~배송은.. 빠르진 않았어요,100점,2019.04.12
356,배송 빠르고 가격 여기가 최저가네요재구매상품입니다,100점,2019.05.08
357,늘 쓰는제품입니다. 촉촉하고 아주 좋아요,100점,2019.11.16
358,잘받았습니다 계속 써왔던거입니다 저에겐 아주 좋은화장품입니다,100점,2020.06.17
359,샘플을 써보고 주문 한건데...샘플과 같은건지는 모르겠어요ㅠ,80점,2020.08.21
360,배송도 빠르고 저렴해서 잘 쓰고 있습니다 감사해요,100점,2020.12.16
361,제피부가 민감이라서 저랑은 안맞는거 같네요,60점,2019.03.20
362,맨날 쓰던긔예요이거 쓰면 얼굴당김같은게 없어서 좋아요,100점,2019.04.14
363,아침에만 사용하고 있어요. 그냥 괜찮다고 생각 되어 지네요.,80점,2019.05.25
364,딸내미 여드름에 좋을까 싶어 구매했는데 잘 모르겠네요. .,80점,2019.08.16
365,미스트도 주고 포장지 귀찮지만 세럼15ml 더주고 좋네요,100점,2020.02.11
366,제예민한 피부의 구세주. 10병넘게 사용중,100점,2020.02.24
367,착한하격으로 구매하게 되어 좋네요~ 많은 판매있으시길 바랍니다.,100점,2020.03.30
368,늘 쓰던건데 저렴한 가격에 구매했어요!,100점,2020.11.19
369,촉촉한 피부 좋습니다,100점,2021.02.23
370,촉촉하고 끈적거리지 않아서 너무 좋아요,100점,2021.02.24
371,좋아요 많이 끈적이지 ？b고 촉촉함요,100점,2019.04.23
372,배송빠르고 좋아요 아직 안발라봤는데 괜찮았으면 좋겠네요,100점,2019.05.26
373,항상 쓰는 제품! 촉촉하고 좋아요^^,100점,2020.09.24
374,사용하다보면 피부결 개선을 느낄 수 있습니다!추천이용,100점,2019.11.20
375,빠른 배송에 입소문 있는 제품. 저도 효과 보고 싶어요,100점,2020.01.17
376,좋은 가격에 잘 구매했습니다.사은품 마니주시네요,100점,2020.04.12
377,늘 사용하는 앰플입니다. 땡김없이 사계절 잘 사용중입니다.,100점,2020.04.17
378,두병째 사용중이에요아침저녁으로 두방울씩 발라주는데 좋아요,100점,2020.05.20
379,촉촉하고 좋아요 만족합니다!,100점,2021.01.21
380,배송도 빨리 왔고 제품도 만족합니다 잘 바르고 있어요,100점,2021.01.24
381,피부결도 매끄러워지고 촉촉하네요,100점,2019.04.15
382,늘 쓰는 제품입니다 촉촉하고 좋아요,100점,2019.05.04
383,촉촉하고 무난무난해요,100점,2020.02.13
384,차앤박 말로만 들었는데 기대하며 이번에 처음 사용해 봅니나.,100점,2020.03.08
385,배송도 빠르고 저렴하게 사서 기분이 좋거든요,100점,2020.05.21
386,늘 즐겨쓰는 제품입니다. 앰플샘플많이 보내주셔서감사합니다,100점,2020.06.28
387,첨써보는데 이거하나만발라도 얼굴이 땡기질 않네요.,100점,2020.11.04
388,매번 사용하는 제품 그나마 저렴하게 구입했어요.,80점,2020.12.19
389,밤에 쓰는데 쓰고 아침에 일어나면 그렇게 뽀얗더라구여.. 굿,100점,2021.02.24
390,몰아서 리뷰쓰려니 힘드네요ㅎㅎ 앰플 중에 가장 맘에 드네요,100점,2019.05.15
391,계속 사용중인 제품인데..저렴하게 구입했네요~,100점,2020.02.08
392,항상 쓰던거에요 촉촉하고 좋아요~,100점,2020.02.08
393,진짜 꿀피부 만들어줘요 이거는 인생템,100점,2020.03.07
394,배송 빠르고 속건조가 덜한것 같아요,100점,2020.06.01
395,피부 건조해서 샀어요,100점,2020.06.18
396,해외까지 유명해서 외국 친구에게 부탁받아서 구매했어요,100점,2020.07.07
397,늘쓰던상품이예요가성비있어요추천합니다,100점,2020.11.09
398,항상 쓰고 있어요 쫀득하고 좋아요특히 겨울에,100점,2020.12.31
399,늘 쓰는데 좋아요 저렴하게 팔길래 구매했어요,100점,2019.04.19
400,건조할때 듬뿍바르고 자면 아주 좋아요,100점,2019.04.30
401,원래쓰던거여서 만족합니다배송도 적당하고 좋아요,80점,2019.08.19
402,저렴하고 피부 감촉 좋아요,100점,2019.08.25
403,매번 사용하고있는데~변함없이 좋은것 같아요!!고맙습니다.,100점,2019.08.25
404,침구가 강추해서 삿는데 아직 사용전이지만 기대되네용,80점,2019.09.24
405,상품도 좋고 가격도 할인해서 좋아요 ~~,100점,2020.03.26
406,"배송,제품 모두 만족합니다. 사업 번창하세요~",100점,2020.04.21
407,쿠폰적용해서 엄청저렴하게구입했어요 굳굳,100점,2020.07.08
408,배송 빠르고 포장꼼꼼합니다항상 쓰던거라 좋습니다,100점,2020.11.15
409,쫀쫀하고 촉촉하고 좋아요~,100점,2021.01.24
410,강추 매일 계속 쓰는 제품! 몇통째 몇년째 구매중,100점,2020.09.27
411,늘 쓰는 제품이라 구입했습니다.저렴하네요!,100점,2019.03.15
412,차앤박 프로폴리스 앰플은 저에 전용 화장품입니다.,100점,2019.06.19
413,배송이 살짝 늦은거 말고는 만족합니다 잘쓸게요,100점,2019.06.29
414,항상 샘플 많이 챙겨주셔서 최고예요 좋아요,100점,2019.11.25
415,항상 쓰는 제품인터넷이 올리브영보다 싸서 잘 구매했어요,100점,2020.01.18
416,내 최애 앰플..?? 사랑해요 차앤박 평생 충성충성,100점,2020.02.23
417,저렴하게 구입했어요 구성이 좋습니다 ~,100점,2020.05.08
418,항상쓰던 제품 촉촉해서 좋아요,100점,2020.05.25
419,촉촉하니 끈적이지 않고 좋아요,80점,2020.06.02
420,항상 올리브영에서 구입했는데 이곳에서 더 싸게 샀어요~,100점,2020.08.29
421,유명하다고 해서 사봤어요 구성품이 넉넉하게 와서좋아오,100점,2020.11.01
422,샘플도 넉넉히 보내주시고 상품질도 좋았습니다,100점,2020.11.10
423,선물한거였는대 상자가 다 찢어져왔다고 하더라구요,80점,2020.12.29
424,생각보다는 촉촉한걸 모르겟어요,60점,2021.01.21
425,쿠폰생겨서 여분있는데도 미리주문ㅋ 항상잘쓰고있어요^^,100점,2019.03.09
426,홈쇼핑은 필요없는 구성이 많아서싸게 잘 샀습니다.,100점,2019.03.24
427,해당 제품은 처음 하는데 나쁘지 않네요!추천합니다,80점,2019.04.01
428,지인적극추천으로구매이용중인데나름만족중,100점,2019.05.22
429,검색 후 주문 했는데제품도 좋고 배송도 빠르네요.,100점,2019.06.17
430,쓰던거라 좋아요~촉촉합니다.,100점,2020.01.20
431,역시 앰플은 차앤박..ㅠㅠ싸게 좋은 제품 잘 샀습니다,100점,2020.02.12
432,코로나때문인지 택배배송은 느렸지만 상품 잘 받았어요~,100점,2020.03.10
433,효과가 좋은건 잘모르겠지만 꾸준히 바르고있어요,60점,2020.05.23
434,예전에 썼다가 다시 돌아왔네요 ㅎㅎ 샘플많고 좋아요,100점,2020.07.09
435,늘쓰던제품 이에요 촉촉해서 보습에좋아요,80점,2021.01.24
436,워낙 유명해서 좋은 재품이에요. 여러번 재구매해요,100점,2019.03.23
437,좋다좋다하여 구입해봄써보고 괜찮음 또 구매할께요,100점,2019.04.06
438,지인이 추천해줘서 써봤는데 괜찮은것같아요,100점,2019.04.26
439,배송이 조금 느려 불편했지만 배송출발일 미정이였는데,60점,2019.06.26
440,피부가 탄력이 있어진 느킴입니다.,100점,2019.09.10
441,가격도 싸게 주고 사고 너무 좋아요^^,80점,2019.09.25
442,드라마틱하지는 않아도 안바르는것 보단 낳겠죠ㅎㅎ,100점,2019.10.17
443,무난하고 트러블 없이 잘 맞았어요,100점,2019.11.09
444,수분 충전 100% 많이 파세요,80점,2019.11.19
445,차앤박 두개를 아주 저렴하게 구매했어요,100점,2020.01.16
446,저렴하고 좋습니다~ 집사람이 애용해요~,100점,2020.05.08
447,순하고 흡수도 잘되서 꾸준히 쓰고 있어요.,80점,2020.07.02
448,행사해서 잘 샀는데 기대 이상 좋네요 괜찮은듯요,100점,2020.11.04
449,겨울철최애템입니다 얼굴에 광이나요,100점,2021.01.01
450,앰플 불량이였는데 빠른 대처해주셔서 감사합니다 ~,100점,2019.03.22
451,피부가 정말 많이 개선되었어요,100점,2019.05.24
452,사용한지 일주일 아직잘모르지만 괜찮는것 같아요,100점,2019.11.11
453,좋아요 저렴하게 구입했어요 번창하세요,100점,2020.02.15
454,아직 좋은지 잘모르겠지만 배송도 빠르고 좋아요,60점,2020.03.16
455,바르고 자면 담날 촉촉,100점,2020.03.16
456,배송이 아주 빠르네요. 만족합니다.,80점,2019.03.21
457,좋아요 꾸덕해요배송빠르고 늘쓰던제품이라좋아요,100점,2019.04.23
458,보습과피부결에확실한효과,100점,2019.09.02
459,늘쓰던건대 가격이 착해서 좋네요~!,100점,2019.11.05
460,겨울 필수품이에요 사은품 감사합니다,100점,2019.11.19
461,다음에도 구매할게요 저렴하진 않아요,100점,2020.01.22
462,상품 품질이 좋습니다. 마음에 들어요!,100점,2020.03.10
463,배송도 빠르고 항상 믿고 구매하는 제품이에요,100점,2020.03.11
