,reviews,starpoint,date
143,항상 쟁여 놓고 쓰고 있는 가성비 갑인 제품입니다. 신세계 땡큐요.,100점,2020.08.06
144,항상 쟁여 놓고 쓰고 있는 가성비 갑인 제품입니다. 신세계 땡큐요.,100점,2020.08.06
145,항상 쟁여 놓고 쓰고 있는 가성비 갑인 제품입니다. 신세계 땡큐요.,100점,2020.08.06
146,항상 쟁여 놓고 쓰고 있는 가성비 갑인 제품입니다. 신세계 땡큐요.,100점,2020.08.06
147,항상 쟁여 놓고 쓰고 있는 가성비 갑인 제품입니다. 신세계 땡큐요.,100점,2020.08.06
148,"제품은 좋아요, 다만 포장이 너무 과해 보입니다 비닐과 플라스틱 낭비가 많아요.",80점,2020.08.26
149,"제품은 좋아요, 다만 포장이 너무 과해 보입니다 비닐과 플라스틱 낭비가 많아요.",80점,2020.08.26
150,"제품은 좋아요, 다만 포장이 너무 과해 보입니다 비닐과 플라스틱 낭비가 많아요.",80점,2020.08.26
151,"제품은 좋아요, 다만 포장이 너무 과해 보입니다 비닐과 플라스틱 낭비가 많아요.",80점,2020.08.26
152,"제품은 좋아요, 다만 포장이 너무 과해 보입니다 비닐과 플라스틱 낭비가 많아요.",80점,2020.08.26
153,"제품은 좋아요, 다만 포장이 너무 과해 보입니다 비닐과 플라스틱 낭비가 많아요.",80점,2020.08.26
154,"제품은 좋아요, 다만 포장이 너무 과해 보입니다 비닐과 플라스틱 낭비가 많아요.",80점,2020.08.26
155,가성비 최고의 늘 쟁여두고 쓰고 있는 화장품 입니다.,100점,2020.11.11
156,가성비 최고의 늘 쟁여두고 쓰고 있는 화장품 입니다.,100점,2020.11.11
157,가성비 최고의 늘 쟁여두고 쓰고 있는 화장품 입니다.,100점,2020.11.11
158,가성비 최고의 늘 쟁여두고 쓰고 있는 화장품 입니다.,100점,2020.11.11
159,가성비 최고의 늘 쟁여두고 쓰고 있는 화장품 입니다.,100점,2020.11.11
160,빨리 와서 제 피부를 건강하게 만들어주고 있어요. 나는 매우 기뻐요.,100점,2021.01.23
161,한병 다쓰고 또삽니다. 피부가 한결 부드러워지네요. 많이 파세요,100점,2020.07.14
162,디오디너리 제품 좋습니다. 가성비 최고이지요.,100점,2020.10.07
163,디오디너리 제품 좋습니다. 가성비 최고이지요.,100점,2020.10.07
164,디오디너리 제품 좋습니다. 가성비 최고이지요.,100점,2020.10.07
165,디오디너리 제품 좋습니다. 가성비 최고이지요.,100점,2020.10.07
166,디오디너리 제품 좋습니다. 가성비 최고이지요.,100점,2020.10.07
167,처음 사용했어요 끈적거림 조금있어요.향은 무향이구요. 효과있음 좋겠어요,100점,2020.08.06
168,가성비 좋은 디오디너리 제품 늘 쟁여두고 쓰고 있습니다.,100점,2020.11.03
169,가성비 좋은 디오디너리 제품 늘 쟁여두고 쓰고 있습니다.,100점,2020.11.03
170,가성비 좋은 디오디너리 제품 늘 쟁여두고 쓰고 있습니다.,100점,2020.11.03
171,가성비 좋은 디오디너리 제품 늘 쟁여두고 쓰고 있습니다.,100점,2020.11.03
172,가성비 좋은 디오디너리 제품 늘 쟁여두고 쓰고 있습니다.,100점,2020.11.03
173,여드름에는 정말 탁월한 효과가 있는듯 합니다. 깔끔하구요.,100점,2020.11.12
174,여드름 피부를 위해 디오디너리를 구입 했습니다.,100점,2020.07.18
175,"좋은 제품, 정말 저렴한. 매우 빠른. 그것을 매우 좋아",100점,2020.04.22
176,ㄷ오디너리 아주 좋아여 이거 써보고 좋은거 같아서 다른제품도 구매했음,100점,2020.08.14
177,여드름에 정말 효과가 좋네요 의약품 같은 느낌이 납니다.,100점,2020.11.12
178,여드름에 정말 효과가 좋네요 의약품 같은 느낌이 납니다.,100점,2020.11.12
179,여드름에 정말 효과가 좋네요 의약품 같은 느낌이 납니다.,100점,2020.11.12
180,여드름에 정말 효과가 좋네요 의약품 같은 느낌이 납니다.,100점,2020.11.12
181,흡수력이 좋은것 같고 미백효과는 아직 모르겠습니다.,100점,2020.08.07
182,상품과 배송 모두 만족합니다. 포장이 아주 꼼꼼해요,100점,2020.05.09
183,처음 보는 브랜드입니다 ..상품평이 좋아서 구입했어요,80점,2020.05.26
184,하루 바르고 잤는데 확실히 여드름에 효과가 있네요.,100점,2020.02.22
185,배송도 빠르고 포장도 안전하게 잘되어서 왔습니다 굿~,100점,2020.05.08
186,배송도 빠르고 포장도 안전하게 잘되어서 왔습니다 굿~,100점,2020.05.08
187,배송도 빠르고 포장도 안전하게 잘되어서 왔습니다 굿~,100점,2020.05.08
188,배송도 빠르고 포장도 안전하게 잘되어서 왔습니다 굿~,100점,2020.05.08
189,저렴한가격에 질좋은 제품이라 좋아요,100점,2020.06.11
190,저랑잘맞아요. 보습력도좋고 좁쌀도 다들어갔네요.,100점,2020.06.26
191,처음 사용했어요.약간 끈적거림있어요.효과있음 좋겠어요,100점,2020.08.06
192,일주일되가는데 안색이 밝아졌어요 칙칙한 낯빛에 서광이..,80점,2020.03.11
193,좋습니다 배송도 빠르고 만족합니다 제품좋아요!,100점,2020.10.26
194,피부가환해지고여드름도많이가라앉았어요,100점,2021.02.06
195,조금 따끔거리는데 평상시 사용하기에는 만족합니다,80점,2020.09.24
196,용량이 좀 적지만 비타민 등 효과 좋음,80점,2020.05.24
197,디오디너리 나이아신아마이드 10%+징크 1% 30mL,60점,2020.08.10
198,디오디너리 상품 좋아요. 늘 쟁여두고 잘 쓰고 있습니다.,100점,2020.10.18
199,디오디너리 상품 좋아요. 늘 쟁여두고 잘 쓰고 있습니다.,100점,2020.10.18
200,디오디너리 상품 좋아요. 늘 쟁여두고 잘 쓰고 있습니다.,100점,2020.10.18
201,디오디너리 상품 좋아요. 늘 쟁여두고 잘 쓰고 있습니다.,100점,2020.10.18
202,디오디너리 상품 좋아요. 늘 쟁여두고 잘 쓰고 있습니다.,100점,2020.10.18
203,디오디너리 제품 좋아요 늘 재구매 해서 쓰고 있습니다.,100점,2020.08.31
204,디오디너리 제품 좋아요 늘 재구매 해서 쓰고 있습니다.,100점,2020.08.31
205,디오디너리 제품 좋아요 늘 재구매 해서 쓰고 있습니다.,100점,2020.08.31
206,디오디너리 제품 좋아요 늘 재구매 해서 쓰고 있습니다.,100점,2020.08.31
207,디오디너리 제품 좋아요 늘 재구매 해서 쓰고 있습니다.,100점,2020.08.31
208,기분탓일까요? 쪼금 얼굴이 희어진것 같...,80점,2020.09.11
209,추천받아서 사봤어요 피부결이 개선되면 좋겠어요,80점,2020.11.23
210,저렴하게 잘 구매했네요.만족해요,100점,2020.07.22
211,저렴하게 잘구매하였습니다 배송도 빠릅니다,100점,2020.09.04
212,피부가 촉축하고 하얘진 느낌입니다,100점,2020.10.07
213,빠른배송졸아요 백화점상품이라 최대2개씩만 구매되네요,100점,2020.05.04
214,저렴한 가격에 좋아요~~,100점,2020.10.10
215,가성비 좋아요 맑아지고 있어요,80점,2021.01.11
216,제품은 좋아요. 비닐과 플라스틱 낭비가 많아요,80점,2021.01.07
217,제품은 좋아요. 비닐과 플라스틱 낭비가 많아요,80점,2021.01.07
218,제품은 좋아요. 비닐과 플라스틱 낭비가 많아요,80점,2021.01.07
219,제품은 좋아요. 비닐과 플라스틱 낭비가 많아요,100점,2021.01.07
220,제품은 좋아요. 비닐과 플라스틱 낭비가 많아요,80점,2021.01.07
221,제품은 좋아요. 비닐과 플라스틱 낭비가 많아요,80점,2021.01.07
222,미백에좋다네요잡티개선에도효과있음좋겠어요,100점,2020.02.22
223,믿고 쓰는 제품 디오디너리의 나이아신아마이드,100점,2020.05.29
224,배송비가 좀 비싸긴한데 제품자체는 대박 좋은듯,100점,2020.08.14
225,제품은 좋아요.비닐과 플라스틱 낭비가 많아요,100점,2021.01.07
226,스티바a크림 쓰다가 알게 되었어요.,100점,2020.07.26
227,스티바a크림 쓰다가 알게 되었어요.,100점,2020.07.26
228,스티바a크림 쓰다가 알게 되었어요.,100점,2020.07.26
229,만족합니다. 잘사용하고 또주문하려구요,100점,2020.10.23
230,배송도 빠르고 제품도 많이 좋아 요 며칠,100점,2021.01.29
231,생각보다 괜찮네요ㆍ 재구매의사 있어요..,80점,2020.05.12
232,더 발라봐야 알겠지만 괜찮은것 같습니다.,100점,2020.08.07
233,여드름 피부에 좋아요,100점,2020.11.05
234,라인 변경좀 했는데 사용감 나쁘지 않네요,80점,2020.05.15
235,한달정도 사용했는데 효과가 있어요~,100점,2020.07.14
236,한달정도 사용했는데 효과가 있어요~,100점,2020.07.14
237,한달정도 사용했는데 효과가 있어요~,100점,2020.07.14
238,한달정도 사용했는데 효과가 있어요~,100점,2020.07.14
239,한달정도 사용했는데 효과가 있어요~,100점,2020.07.14
240,근적거려서 글고 흡수도 잘안되네여,20점,2020.09.01
241,(디오디너리) (신세계시코르강남역점)디오디,100점,2021.01.12
242,(디오디너리) (신세계시코르강남역점)디오디,100점,2021.01.12
243,(디오디너리) (신세계시코르강남역점)디오디,100점,2021.01.12
244,(디오디너리) (신세계시코르강남역점)디오디,100점,2021.01.12
245,(디오디너리) (신세계시코르강남역점)디오디,100점,2021.01.12
246,(디오디너리) (신세계시코르강남역점)디오디,100점,2021.01.12
247,가격대비 만족합니다,100점,2020.09.23
248,가격대비 만족합니다,100점,2020.09.23
249,생각보다 괜찮네요..재구매의사있어요~,80점,2020.05.12
250,하얘지는선 모르겠고 광이나요 기름기인가,80점,2020.08.01
251,배송빠르고 좋아요 만족해요!,100점,2020.12.11
252,생각보다 괸찮아요..재구매의사 있어요,80점,2020.05.12
253,착한 가격에 맘에 들어요,80점,2021.01.11
254,적극추천 합니다 배송이 빠릅니다,100점,2020.08.12
255,배송빠르고 상품도 만족,100점,2020.08.31
256,배송빠르고 상품도 만족,100점,2020.08.31
257,쇼핑하다가 우연히 보고 주문해봤어요,80점,2021.01.19
258,배송도 빠르고 잘 받았습니다.,100점,2020.07.02
259,배송도 빠르고 잘 받았습니다.,100점,2020.07.02
260,배송도 빠르고 잘 받았습니다.,100점,2020.07.02
261,저렴하게 구매합니다.,100점,2020.07.08
262,써보기전인데 호과가 있음 좋겠어요,100점,2020.08.31
263,배송빠르고좋네요 만족,100점,2020.10.26
264,잘받았습니다 만족합니다,80점,2020.08.19
265,저렴해서 조아요.,60점,2020.08.24
266,배송빠르고 상품만족,100점,2020.08.31
267,저렴하게 삿어요,80점,2020.10.06
268,저렴하게구매했어요,100점,2020.03.04
269,좋은상품 입니다 감사합니다,100점,2020.09.19
270,배송이 빠르네요. 좋아요,100점,2020.07.24
271,오늘도 이렇게 왔어요. ㅠㅠ,40점,2020.08.02
272,딸래미가 아주 맘에 든데요,80점,2020.08.12
273,좋아요 흡수력좋아요,80점,2020.11.26
274,배송 빠르고 잘 쓸게요,100점,2020.09.21
275,배송하나는 정말 최악이네요,40점,2020.10.13
276,완죤 만족합니다,100점,2020.05.19
277,나이아신아마이드 징크,100점,2020.09.02
278,좋습니다 디오디너리~,100점,2020.10.26
279,가볍게 바르기 좋아요,80점,2020.11.26
280,가볍게 바르기 좋아요,80점,2020.11.26
281,만족합니다,100점,2020.10.08
282,만족합니다,100점,2020.08.19
283,만족합니다,100점,2020.08.19
284,만족입니다,100점,2020.08.31
285,얼굴당김,20점,2021.01.03
286,만족,100점,2020.08.12
287,좋와여,100점,2021.02.01
288,좋아요,100점,2020.10.03
289,첫째날 쓰고,80점,2020.10.06
290,제품은 좋아요. 비닐과 플라스틱 낭비가 많아요,100점,2021.01.07
291,제품은 좋아요. 비닐과 플라스틱 낭비가 많아요,100점,2021.01.07
292,굿,60점,2020.02.07
293,좋아요~~~~~~~~~~~~,100점,2020.02.12
294,저렴하게 구입,80점,2020.03.03
295,저렴하게 구입,100점,2020.03.03
296,저렴하게 구입,80점,2020.03.03
297,저렴하게 구입 ^^,80점,2020.03.03
298,너무좋아요ㅡ트러블도안생기고,100점,2020.03.03
299,너무 좋아요~ 감사해요~^^너무 좋아요~ 감사해요~^^너무 좋아요~ 감사해요~^^,100점,2020.03.25
300,thank you for the fast shipping and good product,100점,2020.04.03
301,thank you for the fast shipping and good product,100점,2020.04.03
302,thank you for the fast shipping and good product,100점,2020.04.03
303,thank you for the fast shipping and good product,100점,2020.04.03
304,감사합니다 잘쓸게요 ㅎㅎ,80점,2020.09.17
305,감사합니다 잘쓸게요 ㅎㅎ,80점,2020.09.17
306,좋아요,100점,2020.03.22
307,좋아요!!!,80점,2020.04.06
308,좋아요!!!,80점,2020.04.06
309,좋아요!!!,80점,2020.04.06
310,ㄱ슷긋ㄷㄱ슥슷극ㄱㄷㅅㄷㅅ그시ㅡ싀스싣싣싣ㅅ딩딧ㄷ싣싣ㅅ딧ㄷ싣ㅅㄱㄷㅇㄱㄷㅇ딩ㅅㄱㄷㅇㄱㄷ읻ㅇㄱ,80점,2020.04.12
311,ㅡㄱㅅㄷㅅㄱㄷㅅ그슥슧ㄷㅅㄱㄷㅅㄱㄷㅅㄱㄷㅅ디ㅡㄱ,80점,2020.04.12
312,gugugubwbubue6wyuw,80점,2020.04.13
313,yeuebeheuehnehehehe,80점,2020.04.13
314,heueheheuehehehejeje,80점,2020.04.13
315,배송 빨라요,80점,2020.04.28
316,좋아요,100점,2020.09.15
317,좋아요,100점,2020.09.15
318,.,100점,2020.05.08
319,좋아요,100점,2020.05.08
320,좋아요,100점,2020.05.08
321,좋아요,100점,2020.05.08
322,좋아요,100점,2020.05.08
323,좋아요,100점,2020.05.08
324,좋아요,100점,2020.05.08
325,좋아요,100점,2020.05.08
326,좋아요,100점,2020.05.08
327,좋아요,100점,2020.05.08
328,좋아요,80점,2020.05.08
329,좋아요,100점,2020.05.08
330,좋아요,100점,2020.05.08
331,좋아요,100점,2020.05.08
332,좋아요,100점,2020.05.08
333,좋아요,100점,2020.05.08
334,좋아요,80점,2020.05.08
335,아주 좋아요,100점,2020.05.08
336,좋네요,100점,2020.05.08
337,좋아용~,100점,2020.05.08
338,.,100점,2020.05.11
339,1,100점,2020.05.11
340,.,100점,2020.05.11
341,.,100점,2020.05.11
342,.,100점,2020.05.11
343,.,100점,2020.05.11
344,.,100점,2020.05.11
345,.,100점,2020.05.11
346,Z,100점,2020.05.11
347,써봐야알거같아용,100점,2020.05.14
348,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.05.26
349,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.05.26
350,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.05.26
351,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.05.26
352,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.05.26
353,좋아요,100점,2020.05.28
354,whejejdyjdyjdujdns,100점,2020.05.30
355,geheheheyhyhethet,100점,2020.05.30
356,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.06.06
357,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.06.06
358,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.06.06
359,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.06.06
360,좋다고 해서 구매해봤어요,80점,2020.06.10
361,상품평 찾아보고 구입했어요,80점,2020.06.25
362,상품평 찾아보고 구입했어요,80점,2020.06.25
363,써보구있는데 좋았으면 합니다.,100점,2020.07.08
364,잘샀어요. 잘쓰겠습니다,100점,2020.07.07
365,좋아요~,100점,2020.07.10
366,좋아요~,100점,2020.07.10
367,좋아요~,100점,2020.07.10
368,좋아요~,100점,2020.07.10
369,잘받았어요^^,100점,2020.07.10
370,잘받았어요^^,100점,2020.07.10
371,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.07.11
372,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.07.11
373,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.07.11
374,"좋아요~~~~~~~~~~~~,",100점,2020.07.16
375,좋아요득템했어욬ㅋㅋ,100점,2020.07.18
376,좋아요득템했어욬ㅋㅋ,100점,2020.07.18
377,좋아요득템했어욬ㅋㅋ,100점,2020.07.18
378,좋아요득템했어욬ㅋㅋ,100점,2020.07.18
379,좋아요득템했어욬ㅋㅋ,100점,2020.07.18
380,잘 받았습니다,100점,2020.07.24
381,배송 빨라요,80점,2020.07.29
382,감사합니다,100점,2020.07.29
383,감사합니다,100점,2020.07.29
384,감사합니다,100점,2020.07.29
385,감사합니다,100점,2020.07.29
386,감사합니다,100점,2020.07.29
387,첫구매라 기대됩니다,60점,2020.07.28
388,배송빠릅니다 제품은일단 써볼게요,100점,2020.07.30
389,배송빠릅니다 제품은일단써볼게요,100점,2020.07.30
390,잘 받았습니다,80점,2020.08.01
391,좋아요,80점,2020.08.03
392,so so,60점,2020.08.03
393,so so,80점,2020.08.03
394,좋아요 또 이용할게요,100점,2020.08.04
395,좋어요 또 이용할게요,100점,2020.08.04
396,아주좋아요,100점,2020.08.04
397,잘받았습니다 감사합니다,60점,2020.08.06
398,잘 받았습니다.,80점,2020.08.06
399,좋은 제품 잘 받았어요,100점,2020.08.08
400,잘 받았습니다. 사용전입니다.,100점,2020.08.08
401,쿠폰 써서 싸게 삿어요 잘 쓸게요 :),100점,2020.08.09
402,쿠폰 써서 싸게 삿어요 잘 쓸게요 :),100점,2020.08.09
403,쿠폰 써서 싸게 삿어요 잘 쓸게요 :),100점,2020.08.09
404,디오디너리 제품중 가성비 좋은 제품중 하나입니다. 흡수력 좋고 번들거리지 않습니다.,100점,2020.08.10
405,굳,100점,2020.08.12
406,좋아,60점,2020.08.17
407,감사합니다,100점,2020.08.24
408,감사합니다,100점,2020.08.24
409,감사합니다,100점,2020.08.24
410,"제품은 좋아요, 다만 포장이 너무 과해 보입니다 비닐과 플라스틱 낭비가 많아요.",80점,2020.08.26
411,좋아요,100점,2020.08.28
412,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.08.29
413,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.08.29
414,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.08.29
415,잘쓰겠습니다,100점,2020.08.31
416,아직 사용전인데 사용해보고 좋으면 재구매하겠습니다.,80점,2020.09.02
417,Okaaaaay.............,100점,2020.09.07
418,좋아요~,80점,2020.09.08
419,좋아요~,80점,2020.09.08
420,잘쓸게요 수고하세요,80점,2020.09.09
421,잘쓸게요 수고하세요,80점,2020.09.09
422,잘쓸게요 수고하세요,80점,2020.09.09
423,좋아요~~,100점,2020.09.09
424,좋아요~~,100점,2020.09.09
425,좋아요~~,100점,2020.09.09
426,좋아요~~,100점,2020.09.09
427,좋아요 재구매의양있음,100점,2020.09.13
428,감사합니다,60점,2020.10.20
429,감사합니다,40점,2020.10.20
430,감사합니다,60점,2020.10.20
431,좋아요 그냥 좋타고 하내요 ㅎㅎ,100점,2020.10.22
432,잘사용할께요,100점,2020.10.23
433,빨리왔어요 잘 쓰고있어요,100점,2020.10.26
434,두번째 구매입니다.밝아지는거 같아요.계속 쓸거 같아요,100점,2020.11.06
435,좋아요,80점,2020.11.11
436,아직 안써봤어요,20점,2020.11.21
437,"ㅈㅗㅎㅇㅡㄴ ㅈㅔㅍㅜㅁ, ㅈㅓㅇㅁㅏㄹ ㅈㅓㄹㅕㅁㅎㅏㄴ ㄱㅏㄱㅕㄱ. ㅁㅐㅇㅜ ㅃㅏㄹㅡㄴ ㅂㅐㅅㅗㅇ. ㄴㅏㄴㅡㄴ ㄱㅡㄱㅓㅅㅇㅡㄹ ㅁㅐㅇㅜ ㅈㅗㅎㅇㅏㅎㅏㄴㄷㅏ",100점,2020.11.27
438,"ㅈㅗㅎㅇㅡㄴ ㅈㅔㅍㅜㅁ, ㅈㅓㅇㅁㅏㄹ ㅈㅓㄹㅕㅁㅎㅏㄴ ㄱㅏㄱㅕㄱ. ㅁㅐㅇㅜ ㅃㅏㄹㅡㄴ ㅂㅐㅅㅗㅇ. ㄴㅏㄴㅡㄴ ㄱㅡㄱㅓㅅㅇㅡㄹ ㅁㅐㅇㅜ ㅈㅗㅎㅇㅏㅎㅏㄴㄷㅏ",100점,2020.11.27
439,"ㅈㅗㅎㅇㅡㄴ ㅈㅔㅍㅜㅁ, ㅈㅓㅇㅁㅏㄹ ㅈㅓㄹㅕㅁㅎㅏㄴ ㄱㅏㄱㅕㄱ. ㅁㅐㅇㅜ ㅃㅏㄹㅡㄴ ㅂㅐㅅㅗㅇ. ㄴㅏㄴㅡㄴ ㄱㅡㄱㅓㅅㅇㅡㄹ ㅁㅐㅇㅜ ㅈㅗㅎㅇㅏㅎㅏㄴㄷㅏ",100점,2020.11.27
440,Really love this product,100점,2020.11.27
441,사용해보는 중이요ㅎㅎ,80점,2020.12.12
442,"ㅈㅗㅎㅇㅡㄴ ㅈㅔㅍㅜㅁ, ㅈㅓㅇㅁㅏㄹ ㅈㅓㄹㅕㅁㅎㅏㄴ ㄱㅏㄱㅕㄱ. ㅁㅐㅇㅜ ㅃㅏㄹㅡㄴ ㅂㅐㅅㅗㅇ. ㄴㅏㄴㅡㄴ ㄱㅡㄱㅓㅅㅇㅡㄹ ㅁㅐㅇㅜ ㅈㅗㅎㅇㅏㅎㅏㄴㄷㅏ",100점,2020.12.16
443,"ㅈㅗㅎㅇㅡㄴ ㅈㅔㅍㅜㅁ, ㅈㅓㅇㅁㅏㄹ ㅈㅓㄹㅕㅁㅎㅏㄴ ㄱㅏㄱㅕㄱ. ㅁㅐㅇㅜ ㅃㅏㄹㅡㄴ ㅂㅐㅅㅗㅇ. ㄴㅏㄴㅡㄴ ㄱㅡㄱㅓㅅㅇㅡㄹ ㅁㅐㅇㅜ ㅈㅗㅎㅇㅏㅎㅏㄴㄷㅏ",100점,2020.12.16
444,"ㅈㅗㅎㅇㅡㄴ ㅈㅔㅍㅜㅁ, ㅈㅓㅇㅁㅏㄹ ㅈㅓㄹㅕㅁㅎㅏㄴ ㄱㅏㄱㅕㄱ. ㅁㅐㅇㅜ ㅃㅏㄹㅡㄴ ㅂㅐㅅㅗㅇ. ㄴㅏㄴㅡㄴ ㄱㅡㄱㅓㅅㅇㅡㄹ ㅁㅐㅇㅜ ㅈㅗㅎㅇㅏㅎㅏㄴㄷㅏ",100점,2020.12.16
445,"ㅈㅗㅎㅇㅡㄴ ㅈㅔㅍㅜㅁ, ㅈㅓㅇㅁㅏㄹ ㅈㅓㄹㅕㅁㅎㅏㄴ ㄱㅏㄱㅕㄱ. ㅁㅐㅇㅜ ㅃㅏㄹㅡㄴ ㅂㅐㅅㅗㅇ. ㄴㅏㄴㅡㄴ ㄱㅡㄱㅓㅅㅇㅡㄹ ㅁㅐㅇㅜ ㅈㅗㅎㅇㅏㅎㅏㄴㄷㅏ",100점,2020.12.16
446,"ㅈㅗㅎㅇㅡㄴ ㅈㅔㅍㅜㅁ, ㅈㅓㅇㅁㅏㄹ ㅈㅓㄹㅕㅁㅎㅏㄴ ㄱㅏㄱㅕㄱ. ㅁㅐㅇㅜ ㅃㅏㄹㅡㄴ ㅂㅐㅅㅗㅇ. ㄴㅏㄴㅡㄴ ㄱㅡㄱㅓㅅㅇㅡㄹ ㅁㅐㅇㅜ ㅈㅗㅎㅇㅏㅎㅏㄴㄷㅏ",100점,2020.12.16
447,"ㅈㅗㅎㅇㅡㄴ ㅈㅔㅍㅜㅁ, ㅈㅓㅇㅁㅏㄹ ㅈㅓㄹㅕㅁㅎㅏㄴ ㄱㅏㄱㅕㄱ. ㅁㅐㅇㅜ ㅃㅏㄹㅡㄴ ㅂㅐㅅㅗㅇ. ㄴㅏㄴㅡㄴ ㄱㅡㄱㅓㅅㅇㅡㄹ ㅁㅐㅇㅜ ㅈㅗㅎㅇㅏㅎㅏㄴㄷㅏ",100점,2020.12.16
448,"ㅈㅗㅎㅇㅡㄴ ㅈㅔㅍㅜㅁ, ㅈㅓㅇㅁㅏㄹ ㅈㅓㄹㅕㅁㅎㅏㄴ ㄱㅏㄱㅕㄱ. ㅁㅐㅇㅜ ㅃㅏㄹㅡㄴ ㅂㅐㅅㅗㅇ. ㄴㅏㄴㅡㄴ ㄱㅡㄱㅓㅅㅇㅡㄹ ㅁㅐㅇㅜ ㅈㅗㅎㅇㅏㅎㅏㄴㄷㅏ",100점,2020.12.19
449,"ㅈㅗㅎㅇㅡㄴ ㅈㅔㅍㅜㅁ, ㅈㅓㅇㅁㅏㄹ ㅈㅓㄹㅕㅁㅎㅏㄴ ㄱㅏㄱㅕㄱ. ㄱㅡㄱㅓㅅㅇㅡㄹ ㅁㅐㅇㅜ ㅈㅗㅎㅇㅏㅎㅏㄴㄷㅏ",100점,2020.12.19
450,"ㅈㅗㅎㅇㅡㄴ ㅈㅔㅍㅜㅁ, ㅈㅓㅇㅁㅏㄹ ㅈㅓㄹㅕㅁㅎㅏㄴ ㄱㅏㄱㅕㄱ. ㅁㅐㅇㅜ ㅃㅏㄹㅡㄴ ㅂㅐㅅㅗㅇ. ㄴㅏㄴㅡㄴ ㄱㅡㄱㅓㅅㅇㅡㄹ ㅁㅐㅇㅜ ㅈㅗㅎㅇㅏㅎㅏㄴㄷㅏ",100점,2020.12.19
451,"ㅈㅗㅎㅇㅡㄴ ㅈㅔㅍㅜㅁ, ㅈㅓㅇㅁㅏㄹ ㅈㅓㄹㅕㅁㅎㅏㄴ ㄱㅏㄱㅕㄱ. ㅁㅐㅇㅜ ㅃㅏㄹㅡㄴ ㅂㅐㅅㅗㅇ. ㄴㅏㄴㅡㄴ ㄱㅡㄱㅓㅅㅇㅡㄹ ㅁㅐㅇㅜ ㅈㅗㅎㅇㅏㅎㅏㄴㄷㅏ",100점,2020.12.19
452,"ㅈㅗㅎㅇㅡㄴ ㅈㅔㅍㅜㅁ, ㅈㅓㅇㅁㅏㄹ ㅈㅓㄹㅕㅁㅎㅏㄴ ㄱㅏㄱㅕㄱ. ㅁㅐㅇㅜ ㅃㅏㄹㅡㄴ ㅂㅐㅅㅗㅇ. ㄴㅏㄴㅡㄴ ㄱㅡㄱㅓㅅㅇㅡㄹ ㅁㅐㅇㅜ ㅈㅗㅎㅇㅏㅎㅏㄴㄷㅏ",100점,2020.12.19
453,"ㅈㅗㅎㅇㅡㄴ ㅈㅔㅍㅜㅁ, ㅈㅓㅇㅁㅏㄹ ㅈㅓㄹㅕㅁㅎㅏㄴ ㄱㅏㄱㅕㄱ. ㅁㅐㅇㅜ ㅃㅏㄹㅡㄴ ㅂㅐㅅㅗㅇ. ㄴㅏㄴㅡㄴ ㄱㅡㄱㅓㅅㅇㅡㄹ ㅁㅐㅇㅜ ㅈㅗㅎㅇㅏㅎㅏㄴㄷㅏ",100점,2020.12.19
454,"ㅈㅗㅎㅇㅡㄴ ㅈㅔㅍㅜㅁ, ㅈㅓㅇㅁㅏㄹ ㅈㅓㄹㅕㅁㅎㅏㄴ ㄱㅏㄱㅕㄱ. ㅁㅐㅇㅜ ㅃㅏㄹㅡㄴ ㅂㅐㅅㅗㅇ. ㄴㅏㄴㅡㄴ ㄱㅡㄱㅓㅅㅇㅡㄹ ㅁㅐㅇㅜ ㅈㅗㅎㅇㅏㅎㅏㄴㄷㅏ",100점,2020.12.19
