,0
1192,19.09.28.
1193,20.01.12.
1194,20.01.05.
1195,19.10.22.
1196,19.10.21.
1197,19.07.20.
1198,19.09.06.
1199,19.12.17.
1200,19.10.01.
1201,20.02.28.
1202,19.12.20.
1203,19.12.14.
1204,19.11.14.
1205,19.11.20.
1206,20.01.03.
1207,19.12.18.
1208,19.08.24.
1209,19.11.03.
1210,19.12.17.
1211,19.09.05.
1212,20.01.03.
1213,19.09.18.
1214,19.12.13.
1215,19.11.17.
1216,20.01.04.
1217,19.11.28.
1218,19.12.18.
1219,19.07.31.
1220,20.03.12.
1221,20.05.31.
1222,20.03.29.
1223,19.09.17.
1224,20.06.14.
1225,19.10.16.
1226,20.04.08.
1227,19.10.27.
1228,19.12.04.
1229,20.04.07.
1230,20.08.16.
1231,20.08.24.
1232,20.01.05.
1233,20.06.15.
1234,20.02.14.
1235,20.05.08.
1236,20.01.17.
1237,20.03.07.
1238,19.07.31.
1239,20.08.19.
1240,20.09.08.
1241,20.03.24.
1242,20.01.09.
1243,19.10.11.
1244,20.03.22.
1245,20.04.05.
1246,19.12.23.
1247,20.01.10.
1248,20.07.09.
1249,20.05.05.
1250,20.03.10.
1251,20.03.19.
1252,20.07.08.
1253,19.08.15.
1254,19.08.14.
1255,19.10.28.
1256,20.04.26.
1257,19.11.22.
1258,19.07.31.
1259,20.03.01.
1260,20.03.29.
1261,20.02.18.
1262,20.08.17.
1263,19.08.28.
1264,20.02.19.
1265,20.01.07.
1266,20.01.29.
1267,19.07.23.
1268,19.07.26.
1269,20.03.02.
1270,20.03.02.
1271,20.02.10.
1272,19.07.30.
1273,20.01.08.
1274,20.01.07.
1275,20.03.27.
1276,19.08.13.
1277,20.05.09.
1278,20.02.29.
1279,19.07.30.
1280,20.02.25.
1281,19.12.30.
1282,20.07.09.
1283,19.08.07.
1284,20.05.07.
1285,19.11.29.
1286,20.04.25.
1287,20.03.11.
1288,20.02.04.
1289,19.09.28.
1290,19.10.05.
1291,20.03.07.
1292,20.05.24.
1293,19.12.10.
1294,20.03.23.
1295,19.10.17.
1296,19.11.27.
1297,19.12.16.
1298,19.09.02.
1299,20.01.14.
1300,20.04.22.
1301,19.11.08.
1302,19.07.28.
1303,20.03.10.
1304,20.05.11.
1305,20.01.31.
1306,19.12.26.
1307,19.08.13.
1308,19.08.22.
1309,20.04.28.
1310,20.04.29.
1311,19.10.19.
1312,19.11.16.
1313,20.04.18.
1314,19.12.18.
1315,19.11.19.
1316,19.11.25.
1317,19.12.28.
1318,19.10.12.
1319,19.10.10.
1320,19.10.01.
1321,19.11.16.
1322,19.12.12.
1323,20.01.26.
1324,20.03.04.
1325,19.11.05.
1326,19.09.01.
1327,20.01.16.
1328,19.09.25.
1329,19.11.21.
1330,20.03.25.
1331,19.12.14.
1332,19.07.23.
1333,20.02.10.
1334,20.02.05.
1335,19.12.20.
1336,19.12.26.
1337,20.04.01.
1338,19.12.24.
1339,20.03.12.
1340,19.11.07.
1341,19.11.07.
1342,20.01.22.
1343,19.07.29.
1344,19.10.17.
1345,19.10.01.
1346,19.12.25.
1347,20.04.10.
1348,20.04.12.
1349,19.12.17.
1350,20.01.07.
1351,19.11.02.
1352,19.11.06.
1353,20.03.24.
1354,19.10.27.
1355,19.12.02.
1356,19.10.31.
1357,19.10.01.
1358,19.11.26.
1359,19.07.18.
1360,19.09.26.
1361,20.02.19.
1362,20.04.08.
1363,20.01.27.
1364,19.08.25.
1365,20.03.12.
1366,19.10.08.
1367,19.09.16.
1368,20.02.04.
1369,19.07.18.
1370,19.08.20.
1371,19.10.06.
1372,19.07.27.
1373,20.01.26.
1374,19.06.21.
1375,20.01.24.
1376,19.12.19.
1377,19.10.03.
1378,19.09.05.
1379,19.11.04.
1380,19.12.30.
1381,20.03.19.
1382,19.09.19.
1383,19.11.10.
1384,20.02.28.
1385,19.09.15.
1386,19.12.27.
1387,19.09.13.
1388,19.08.14.
1389,19.11.27.
1390,19.12.15.
1391,19.10.23.
1392,19.09.28.
1393,20.01.12.
1394,20.01.05.
1395,19.10.22.
1396,19.10.21.
1397,19.07.20.
1398,19.09.06.
1399,19.12.17.
1400,19.10.01.
1401,20.02.28.
1402,19.12.20.
1403,19.12.14.
1404,19.11.14.
1405,19.11.20.
1406,20.01.03.
1407,19.12.18.
1408,19.08.24.
1409,19.11.03.
1410,19.12.17.
1411,19.09.05.
1412,20.01.03.
1413,19.09.18.
1414,19.12.13.
1415,19.11.17.
1416,20.01.04.
1417,19.11.28.
1418,19.12.18.
1419,19.07.31.
1420,20.03.12.
1421,20.05.31.
1422,20.03.29.
1423,19.09.17.
1424,20.06.14.
1425,19.10.16.
1426,20.04.08.
1427,19.10.27.
1428,19.12.04.
1429,20.04.07.
1430,20.08.16.
1431,20.08.24.
1432,20.01.05.
1433,20.06.15.
1434,20.02.14.
1435,20.05.08.
1436,20.01.17.
1437,20.03.07.
1438,19.07.31.
1439,20.08.19.
1440,20.09.08.
1441,20.03.24.
1442,20.01.09.
1443,19.10.11.
1444,20.03.22.
1445,20.04.05.
1446,19.12.23.
1447,20.01.10.
1448,20.07.09.
1449,20.05.05.
1450,20.03.10.
1451,20.03.19.
1452,20.07.08.
1453,19.08.15.
1454,19.08.14.
1455,19.10.28.
1456,20.04.26.
1457,19.11.22.
1458,19.07.31.
1459,20.03.01.
1460,20.03.29.
1461,20.02.18.
1462,20.08.17.
1463,19.08.28.
1464,20.02.19.
1465,20.01.07.
1466,20.01.29.
1467,19.07.23.
1468,19.07.26.
1469,20.03.02.
1470,20.03.02.
1471,20.02.10.
1472,19.07.30.
1473,20.01.08.
1474,20.01.07.
1475,20.03.27.
1476,19.08.13.
1477,20.05.09.
1478,20.02.29.
1479,19.07.30.
1480,20.02.25.
1481,19.12.30.
1482,20.07.09.
1483,19.08.07.
1484,20.05.07.
1485,19.11.29.
1486,20.04.25.
1487,20.03.11.
1488,20.02.04.
1489,19.09.28.
1490,19.10.05.
1491,20.03.07.
1492,20.05.24.
1493,19.12.10.
1494,20.03.23.
1495,19.10.17.
1496,19.11.27.
1497,19.12.16.
